driverStandingsId,raceId,driverId,points,position,wins,date
12566,272,228,0.0,21,0,1976-07-18
12567,272,277,2.0,17,0,1976-07-18
12568,272,238,0.0,28,0,1976-07-18
12569,272,270,0.0,30,0,1976-07-18
12570,273,279,0.0,36,0,1976-08-01
12571,273,207,0.0,41,0,1976-08-01
12572,273,264,0.0,34,0,1976-08-01
12573,273,280,0.0,39,0,1976-08-01
12574,273,257,0.0,35,0,1976-08-01
12575,273,241,0.0,42,0,1976-08-01
12576,273,282,0.0,44,0,1976-08-01
12577,273,283,0.0,33,0,1976-08-01
12578,273,278,0.0,40,0,1976-08-01
12579,273,281,0.0,43,0,1976-08-01
12580,273,270,0.0,31,0,1976-08-01
12581,273,242,1.0,18,0,1976-08-01
12582,273,231,0.0,25,0,1976-08-01
12583,273,274,0.0,32,0,1976-08-01
12584,273,223,3.0,16,0,1976-08-01
12585,273,198,3.0,14,0,1976-08-01
12586,273,252,0.0,30,0,1976-08-01
12587,273,249,7.0,10,0,1976-08-01
12588,273,253,0.0,26,0,1976-08-01
12589,273,196,0.0,19,0,1976-08-01
12590,273,234,0.0,20,0,1976-08-01
12591,273,221,36.0,2,1,1976-08-01
12592,273,232,6.0,12,0,1976-08-01
12593,273,251,7.0,9,0,1976-08-01
12594,273,220,26.0,4,0,1976-08-01
12595,273,181,61.0,1,5,1976-08-01
12596,273,255,0.0,24,0,1976-08-01
12597,273,199,14.0,6,0,1976-08-01
12598,273,230,35.0,3,3,1976-08-01
12599,273,222,16.0,5,1,1976-08-01
12600,273,171,10.0,8,0,1976-08-01
12601,273,177,4.0,13,0,1976-08-01
12602,273,229,0.0,23,0,1976-08-01
12603,273,250,0.0,38,0,1976-08-01
12604,273,254,6.0,11,0,1976-08-01
12605,273,277,2.0,17,0,1976-08-01
12606,273,276,0.0,27,0,1976-08-01
12607,273,228,0.0,22,0,1976-08-01
12608,273,275,0.0,28,0,1976-08-01
12609,273,269,0.0,37,0,1976-08-01
12610,273,186,10.0,7,0,1976-08-01
12611,273,206,3.0,15,0,1976-08-01
12612,273,237,0.0,21,0,1976-08-01
12613,273,238,0.0,29,0,1976-08-01
12614,274,220,26.0,4,0,1976-08-15
12615,274,251,7.0,10,0,1976-08-15
12616,274,206,5.0,13,0,1976-08-15
12617,274,181,61.0,1,5,1976-08-15
12618,274,238,0.0,29,0,1976-08-15
12619,274,275,0.0,30,0,1976-08-15
12620,274,269,0.0,38,0,1976-08-15
12621,274,186,19.0,5,1,1976-08-15
12622,274,237,1.0,18,0,1976-08-15
12623,274,223,3.0,16,0,1976-08-15
12624,274,229,0.0,23,0,1976-08-15
12625,274,230,38.0,2,3,1976-08-15
12626,274,196,0.0,20,0,1976-08-15
12627,274,274,0.0,33,0,1976-08-15
12628,274,198,3.0,15,0,1976-08-15
12629,274,252,0.0,32,0,1976-08-15
12630,274,253,0.0,27,0,1976-08-15
12631,274,232,6.0,12,0,1976-08-15
12632,274,249,7.0,11,0,1976-08-15
12633,274,171,16.0,7,0,1976-08-15
12634,274,221,36.0,3,1,1976-08-15
12635,274,281,0.0,44,0,1976-08-15
12636,274,277,2.0,17,0,1976-08-15
12637,274,222,16.0,6,1,1976-08-15
12638,274,199,14.0,8,0,1976-08-15
12639,274,245,0.0,37,0,1976-08-15
12640,274,283,0.0,31,0,1976-08-15
12641,274,242,1.0,19,0,1976-08-15
12642,274,282,0.0,45,0,1976-08-15
12643,274,241,0.0,43,0,1976-08-15
12644,274,280,0.0,40,0,1976-08-15
12645,274,279,0.0,26,0,1976-08-15
12646,274,276,0.0,28,0,1976-08-15
12647,274,264,0.0,35,0,1976-08-15
12648,274,207,0.0,42,0,1976-08-15
12649,274,278,0.0,41,0,1976-08-15
12650,274,270,0.0,34,0,1976-08-15
12651,274,255,0.0,24,0,1976-08-15
12652,274,231,0.0,25,0,1976-08-15
12653,274,177,4.0,14,0,1976-08-15
12654,274,250,0.0,39,0,1976-08-15
12655,274,254,10.0,9,0,1976-08-15
12656,274,228,0.0,22,0,1976-08-15
12657,274,257,0.0,36,0,1976-08-15
12658,274,234,0.0,21,0,1976-08-15
12659,275,256,0.0,38,0,1976-08-29
12660,275,259,0.0,40,0,1976-08-29
12661,275,186,19.0,6,1,1976-08-29
12662,275,206,9.0,11,0,1976-08-29
12663,275,237,1.0,18,0,1976-08-29
12664,275,171,16.0,7,0,1976-08-29
12665,275,229,1.0,19,0,1976-08-29
12666,275,230,47.0,2,4,1976-08-29
12667,275,196,0.0,21,0,1976-08-29
12668,275,274,0.0,33,0,1976-08-29
12669,275,198,3.0,15,0,1976-08-29
12670,275,269,0.0,39,0,1976-08-29
12671,275,252,0.0,32,0,1976-08-29
12672,275,253,0.0,27,0,1976-08-29
12673,275,234,0.0,22,0,1976-08-29
12674,275,222,22.0,5,1,1976-08-29
12675,275,199,14.0,8,0,1976-08-29
12676,275,221,38.0,3,1,1976-08-29
12677,275,232,6.0,13,0,1976-08-29
12678,275,251,10.0,10,0,1976-08-29
12679,275,220,26.0,4,0,1976-08-29
12680,275,181,61.0,1,5,1976-08-29
12681,275,249,7.0,12,0,1976-08-29
12682,275,275,0.0,30,0,1976-08-29
12683,275,223,3.0,16,0,1976-08-29
12684,275,276,0.0,28,0,1976-08-29
12685,275,238,0.0,29,0,1976-08-29
12686,275,245,0.0,37,0,1976-08-29
12687,275,283,0.0,31,0,1976-08-29
12688,275,242,1.0,20,0,1976-08-29
12689,275,282,0.0,47,0,1976-08-29
12690,275,241,0.0,45,0,1976-08-29
12691,275,280,0.0,42,0,1976-08-29
12692,275,279,0.0,25,0,1976-08-29
12693,275,264,0.0,35,0,1976-08-29
12694,275,257,0.0,36,0,1976-08-29
12695,275,281,0.0,46,0,1976-08-29
12696,275,277,2.0,17,0,1976-08-29
12697,275,278,0.0,43,0,1976-08-29
12698,275,270,0.0,34,0,1976-08-29
12699,275,255,0.0,24,0,1976-08-29
12700,275,231,0.0,26,0,1976-08-29
12701,275,177,4.0,14,0,1976-08-29
12702,275,250,0.0,41,0,1976-08-29
12703,275,254,10.0,9,0,1976-08-29
12704,275,228,0.0,23,0,1976-08-29
12705,275,207,0.0,44,0,1976-08-29
12706,276,274,0.0,33,0,1976-09-12
12707,276,196,0.0,21,0,1976-09-12
12708,276,230,47.0,2,4,1976-09-12
12709,276,229,1.0,19,0,1976-09-12
12710,276,269,0.0,39,0,1976-09-12
12711,276,237,10.0,9,1,1976-09-12
12712,276,206,9.0,12,0,1976-09-12
12713,276,186,19.0,7,1,1976-09-12
12714,276,223,3.0,17,0,1976-09-12
12715,276,171,20.0,6,0,1976-09-12
12716,276,198,3.0,16,0,1976-09-12
12717,276,181,64.0,1,5,1976-09-12
12718,276,249,7.0,13,0,1976-09-12
12719,276,253,0.0,27,0,1976-09-12
12720,276,234,0.0,22,0,1976-09-12
12721,276,222,28.0,4,1,1976-09-12
12722,276,199,14.0,8,0,1976-09-12
12723,276,221,40.0,3,1,1976-09-12
12724,276,232,6.0,14,0,1976-09-12
12725,276,251,10.0,11,0,1976-09-12
12726,276,220,27.0,5,0,1976-09-12
12727,276,275,0.0,30,0,1976-09-12
12728,276,252,0.0,32,0,1976-09-12
12729,276,238,0.0,29,0,1976-09-12
12730,276,264,0.0,35,0,1976-09-12
12731,276,277,2.0,18,0,1976-09-12
12732,276,276,0.0,28,0,1976-09-12
12733,276,284,0.0,47,0,1976-09-12
12734,276,259,0.0,40,0,1976-09-12
12735,276,256,0.0,38,0,1976-09-12
12736,276,245,0.0,37,0,1976-09-12
12737,276,283,0.0,31,0,1976-09-12
12738,276,242,1.0,20,0,1976-09-12
12739,276,241,0.0,45,0,1976-09-12
12740,276,281,0.0,46,0,1976-09-12
12741,276,280,0.0,42,0,1976-09-12
12742,276,279,0.0,25,0,1976-09-12
12743,276,282,0.0,48,0,1976-09-12
12744,276,257,0.0,36,0,1976-09-12
12745,276,254,10.0,10,0,1976-09-12
12746,276,250,0.0,41,0,1976-09-12
12747,276,177,4.0,15,0,1976-09-12
12748,276,231,0.0,26,0,1976-09-12
12749,276,228,0.0,23,0,1976-09-12
12750,276,270,0.0,34,0,1976-09-12
12751,276,278,0.0,43,0,1976-09-12
12752,276,207,0.0,44,0,1976-09-12
12753,276,255,0.0,24,0,1976-09-12
12754,277,223,3.0,17,0,1976-10-03
12755,277,269,0.0,39,0,1976-10-03
12756,277,186,19.0,7,1,1976-10-03
12757,277,206,13.0,9,0,1976-10-03
12758,277,237,10.0,10,1,1976-10-03
12759,277,171,20.0,6,0,1976-10-03
12760,277,229,1.0,19,0,1976-10-03
12761,277,230,56.0,2,5,1976-10-03
12762,277,196,0.0,21,0,1976-10-03
12763,277,274,0.0,33,0,1976-10-03
12764,277,198,3.0,16,0,1976-10-03
12765,277,181,64.0,1,5,1976-10-03
12766,277,249,7.0,13,0,1976-10-03
12767,277,253,0.0,27,0,1976-10-03
12768,277,234,0.0,22,0,1976-10-03
12769,277,222,29.0,5,1,1976-10-03
12770,277,199,16.0,8,0,1976-10-03
12771,277,221,43.0,3,1,1976-10-03
12772,277,232,6.0,14,0,1976-10-03
12773,277,251,10.0,12,0,1976-10-03
12774,277,220,33.0,4,0,1976-10-03
12775,277,275,0.0,30,0,1976-10-03
12776,277,252,0.0,32,0,1976-10-03
12777,277,238,0.0,29,0,1976-10-03
12778,277,284,0.0,42,0,1976-10-03
12779,277,277,2.0,18,0,1976-10-03
12780,277,276,0.0,28,0,1976-10-03
12781,277,259,0.0,40,0,1976-10-03
12782,277,256,0.0,38,0,1976-10-03
12783,277,245,0.0,37,0,1976-10-03
12784,277,283,0.0,31,0,1976-10-03
12785,277,242,1.0,20,0,1976-10-03
12786,277,241,0.0,46,0,1976-10-03
12787,277,281,0.0,47,0,1976-10-03
12788,277,280,0.0,43,0,1976-10-03
12789,277,279,0.0,25,0,1976-10-03
12790,277,282,0.0,48,0,1976-10-03
12791,277,257,0.0,36,0,1976-10-03
12792,277,207,0.0,45,0,1976-10-03
12793,277,278,0.0,44,0,1976-10-03
12794,277,270,0.0,34,0,1976-10-03
12795,277,228,0.0,23,0,1976-10-03
12796,277,255,0.0,24,0,1976-10-03
12797,277,231,0.0,26,0,1976-10-03
12798,277,177,4.0,15,0,1976-10-03
12799,277,250,0.0,41,0,1976-10-03
12800,277,254,10.0,11,0,1976-10-03
12801,277,264,0.0,35,0,1976-10-03
12802,278,249,7.0,14,0,1976-10-10
12803,278,252,0.0,32,0,1976-10-10
12804,278,198,3.0,16,0,1976-10-10
12805,278,229,1.0,19,0,1976-10-10
12806,278,274,0.0,33,0,1976-10-10
12807,278,196,0.0,21,0,1976-10-10
12808,278,230,65.0,2,6,1976-10-10
12809,278,253,0.0,27,0,1976-10-10
12810,278,223,3.0,17,0,1976-10-10
12811,278,234,0.0,22,0,1976-10-10
12812,278,276,0.0,28,0,1976-10-10
12813,278,199,19.0,8,0,1976-10-10
12814,278,221,49.0,3,1,1976-10-10
12815,278,232,8.0,13,0,1976-10-10
12816,278,251,10.0,12,0,1976-10-10
12817,278,220,33.0,4,0,1976-10-10
12818,278,181,68.0,1,5,1976-10-10
12819,278,254,10.0,11,0,1976-10-10
12820,278,228,0.0,23,0,1976-10-10
12821,278,277,2.0,18,0,1976-10-10
12822,278,171,20.0,7,0,1976-10-10
12823,278,238,0.0,29,0,1976-10-10
12824,278,222,29.0,5,1,1976-10-10
12825,278,237,10.0,10,1,1976-10-10
12826,278,279,0.0,25,0,1976-10-10
12827,278,250,0.0,43,0,1976-10-10
12828,278,269,0.0,41,0,1976-10-10
12829,278,186,20.0,6,1,1976-10-10
12830,278,285,0.0,36,0,1976-10-10
12831,278,236,0.0,35,0,1976-10-10
12832,278,284,0.0,44,0,1976-10-10
12833,278,259,0.0,42,0,1976-10-10
12834,278,256,0.0,40,0,1976-10-10
12835,278,245,0.0,39,0,1976-10-10
12836,278,283,0.0,31,0,1976-10-10
12837,278,242,1.0,20,0,1976-10-10
12838,278,206,13.0,9,0,1976-10-10
12839,278,282,0.0,50,0,1976-10-10
12840,278,281,0.0,49,0,1976-10-10
12841,278,280,0.0,45,0,1976-10-10
12842,278,264,0.0,37,0,1976-10-10
12843,278,257,0.0,38,0,1976-10-10
12844,278,207,0.0,47,0,1976-10-10
12845,278,278,0.0,46,0,1976-10-10
12846,278,270,0.0,34,0,1976-10-10
12847,278,255,0.0,24,0,1976-10-10
12848,278,231,0.0,26,0,1976-10-10
12849,278,177,4.0,15,0,1976-10-10
12850,278,241,0.0,48,0,1976-10-10
12851,278,275,0.0,30,0,1976-10-10
12852,279,186,20.0,7,1,1976-10-24
12853,279,272,0.0,43,0,1976-10-24
12854,279,238,0.0,30,0,1976-10-24
12855,279,275,0.0,31,0,1976-10-24
12856,279,244,0.0,47,0,1976-10-24
12857,279,206,22.0,6,1,1976-10-24
12858,279,237,10.0,11,1,1976-10-24
12859,279,171,20.0,8,0,1976-10-24
12860,279,229,1.0,19,0,1976-10-24
12861,279,230,69.0,1,6,1976-10-24
12862,279,196,0.0,22,0,1976-10-24
12863,279,274,0.0,35,0,1976-10-24
12864,279,223,3.0,17,0,1976-10-24
12865,279,198,3.0,16,0,1976-10-24
12866,279,252,0.0,33,0,1976-10-24
12867,279,249,7.0,14,0,1976-10-24
12868,279,253,0.0,28,0,1976-10-24
12869,279,234,0.0,23,0,1976-10-24
12870,279,222,31.0,5,1,1976-10-24
12871,279,199,19.0,9,0,1976-10-24
12872,279,221,49.0,3,1,1976-10-24
12873,279,232,8.0,13,0,1976-10-24
12874,279,251,10.0,12,0,1976-10-24
12875,279,220,39.0,4,0,1976-10-24
12876,279,181,68.0,2,5,1976-10-24
12877,279,276,0.0,29,0,1976-10-24
12878,279,277,2.0,18,0,1976-10-24
12879,279,269,0.0,44,0,1976-10-24
12880,279,254,11.0,10,0,1976-10-24
12881,279,286,0.0,34,0,1976-10-24
12882,279,273,0.0,27,0,1976-10-24
12883,279,285,0.0,38,0,1976-10-24
12884,279,236,0.0,37,0,1976-10-24
12885,279,284,0.0,48,0,1976-10-24
12886,279,259,0.0,45,0,1976-10-24
12887,279,256,0.0,42,0,1976-10-24
12888,279,245,0.0,41,0,1976-10-24
12889,279,228,0.0,21,0,1976-10-24
12890,279,242,1.0,20,0,1976-10-24
12891,279,282,0.0,54,0,1976-10-24
12892,279,241,0.0,52,0,1976-10-24
12893,279,283,0.0,32,0,1976-10-24
12894,279,280,0.0,49,0,1976-10-24
12895,279,250,0.0,46,0,1976-10-24
12896,279,281,0.0,53,0,1976-10-24
12897,279,231,0.0,26,0,1976-10-24
12898,279,255,0.0,24,0,1976-10-24
12899,279,270,0.0,36,0,1976-10-24
12900,279,177,7.0,15,0,1976-10-24
12901,279,207,0.0,51,0,1976-10-24
12902,279,257,0.0,40,0,1976-10-24
12903,279,264,0.0,39,0,1976-10-24
12904,279,279,0.0,25,0,1976-10-24
12905,279,278,0.0,50,0,1976-10-24
12906,280,251,0.0,9,0,1977-01-09
12907,280,221,9.0,1,1,1977-01-09
12908,280,249,6.0,2,0,1977-01-09
12909,280,198,4.0,3,0,1977-01-09
12910,280,223,3.0,4,0,1977-01-09
12911,280,206,2.0,5,0,1977-01-09
12912,280,222,1.0,6,0,1977-01-09
12913,280,229,0.0,7,0,1977-01-09
12914,280,250,0.0,8,0,1977-01-09
12915,280,186,0.0,10,0,1977-01-09
12916,280,253,0.0,20,0,1977-01-09
12917,280,171,0.0,12,0,1977-01-09
12918,280,220,0.0,13,0,1977-01-09
12919,280,230,0.0,14,0,1977-01-09
12920,280,199,0.0,15,0,1977-01-09
12921,280,237,0.0,16,0,1977-01-09
12922,280,252,0.0,17,0,1977-01-09
12923,280,181,0.0,18,0,1977-01-09
12924,280,245,0.0,19,0,1977-01-09
12925,280,254,0.0,21,0,1977-01-09
12926,280,236,0.0,11,0,1977-01-09
12927,281,251,0.0,14,0,1977-01-23
12928,281,250,0.0,13,0,1977-01-23
12929,281,229,0.0,12,0,1977-01-23
12930,281,222,1.0,9,0,1977-01-23
12931,281,221,9.0,2,1,1977-01-23
12932,281,223,6.0,5,0,1977-01-23
12933,281,198,13.0,1,1,1977-01-23
12934,281,249,6.0,3,0,1977-01-23
12935,281,206,2.0,7,0,1977-01-23
12936,281,236,0.0,17,0,1977-01-23
12937,281,186,0.0,15,0,1977-01-23
12938,281,220,0.0,19,0,1977-01-23
12939,281,230,6.0,4,0,1977-01-23
12940,281,199,0.0,20,0,1977-01-23
12941,281,237,0.0,21,0,1977-01-23
12942,281,252,0.0,11,0,1977-01-23
12943,281,181,4.0,6,0,1977-01-23
12944,281,245,0.0,16,0,1977-01-23
12945,281,253,1.0,10,0,1977-01-23
12946,281,254,2.0,8,0,1977-01-23
12947,281,255,0.0,22,0,1977-01-23
12948,281,171,0.0,18,0,1977-01-23
12949,282,186,1.0,12,0,1977-03-05
12950,282,251,0.0,20,0,1977-03-05
12951,282,250,0.0,19,0,1977-03-05
12952,282,229,0.0,14,0,1977-03-05
12953,282,222,1.0,11,0,1977-03-05
12954,282,221,15.0,1,1,1977-03-05
12955,282,223,6.0,6,0,1977-03-05
12956,282,198,13.0,2,1,1977-03-05
12957,282,249,6.0,5,0,1977-03-05
12958,282,236,0.0,21,0,1977-03-05
12959,282,206,2.0,9,0,1977-03-05
12960,282,171,0.0,22,0,1977-03-05
12961,282,253,1.0,13,0,1977-03-05
12962,282,230,9.0,4,0,1977-03-05
12963,282,220,4.0,7,0,1977-03-05
12964,282,232,0.0,24,0,1977-03-05
12965,282,238,0.0,17,0,1977-03-05
12966,282,254,2.0,8,0,1977-03-05
12967,282,256,0.0,25,0,1977-03-05
12968,282,255,0.0,18,0,1977-03-05
12969,282,181,13.0,3,1,1977-03-05
12970,282,252,0.0,15,0,1977-03-05
12971,282,237,0.0,23,0,1977-03-05
12972,282,199,2.0,10,0,1977-03-05
12973,282,245,0.0,16,0,1977-03-05
12974,283,250,0.0,22,0,1977-04-03
12975,283,171,0.0,17,0,1977-04-03
12976,283,186,1.0,12,0,1977-04-03
12977,283,251,0.0,23,0,1977-04-03
12978,283,229,0.0,15,0,1977-04-03
12979,283,221,19.0,2,1,1977-04-03
12980,283,206,11.0,4,1,1977-04-03
12981,283,223,8.0,6,0,1977-04-03
12982,283,198,13.0,3,1,1977-04-03
12983,283,249,6.0,8,0,1977-04-03
12984,283,220,7.0,7,0,1977-04-03
12985,283,222,1.0,11,0,1977-04-03
12986,283,230,9.0,5,0,1977-04-03
12987,283,236,0.0,24,0,1977-04-03
12988,283,237,0.0,25,0,1977-04-03
12989,283,199,2.0,10,0,1977-04-03
12990,283,204,0.0,18,0,1977-04-03
12991,283,196,1.0,14,0,1977-04-03
12992,283,177,0.0,27,0,1977-04-03
12993,283,232,0.0,26,0,1977-04-03
12994,283,238,0.0,20,0,1977-04-03
12995,283,256,0.0,28,0,1977-04-03
12996,283,254,2.0,9,0,1977-04-03
12997,283,253,1.0,13,0,1977-04-03
12998,283,245,0.0,19,0,1977-04-03
12999,283,181,19.0,1,1,1977-04-03
13000,283,252,0.0,16,0,1977-04-03
13001,283,255,0.0,21,0,1977-04-03
13002,284,199,5.0,9,0,1977-05-08
13003,284,230,9.0,5,0,1977-05-08
13004,284,220,7.0,7,0,1977-05-08
13005,284,171,0.0,17,0,1977-05-08
13006,284,236,0.0,28,0,1977-05-08
13007,284,186,1.0,12,0,1977-05-08
13008,284,251,0.0,27,0,1977-05-08
13009,284,198,19.0,3,1,1977-05-08
13010,284,229,0.0,16,0,1977-05-08
13011,284,222,1.0,11,0,1977-05-08
13012,284,206,20.0,2,2,1977-05-08
13013,284,223,8.0,6,0,1977-05-08
13014,284,249,6.0,8,0,1977-05-08
13015,284,221,23.0,1,1,1977-05-08
13016,284,237,0.0,19,0,1977-05-08
13017,284,250,0.0,23,0,1977-05-08
13018,284,252,0.0,18,0,1977-05-08
13019,284,257,0.0,24,0,1977-05-08
13020,284,245,0.0,20,0,1977-05-08
13021,284,181,19.0,4,1,1977-05-08
13022,284,259,0.0,35,0,1977-05-08
13023,284,258,0.0,34,0,1977-05-08
13024,284,231,0.0,33,0,1977-05-08
13025,284,228,0.0,31,0,1977-05-08
13026,284,207,0.0,25,0,1977-05-08
13027,284,177,0.0,29,0,1977-05-08
13028,284,210,0.0,30,0,1977-05-08
13029,284,196,1.0,15,0,1977-05-08
13030,284,256,0.0,32,0,1977-05-08
13031,284,232,1.0,13,0,1977-05-08
13032,284,238,0.0,21,0,1977-05-08
13033,284,255,0.0,26,0,1977-05-08
13034,284,254,4.0,10,0,1977-05-08
13035,284,253,1.0,14,0,1977-05-08
13036,284,204,0.0,22,0,1977-05-08
13037,285,186,1.0,13,0,1977-05-22
13038,285,237,0.0,20,0,1977-05-22
13039,285,199,8.0,7,0,1977-05-22
13040,285,230,9.0,5,0,1977-05-22
13041,285,220,7.0,8,0,1977-05-22
13042,285,236,0.0,32,0,1977-05-22
13043,285,251,0.0,31,0,1977-05-22
13044,285,252,0.0,19,0,1977-05-22
13045,285,229,0.0,17,0,1977-05-22
13046,285,222,1.0,11,0,1977-05-22
13047,285,206,22.0,4,2,1977-05-22
13048,285,223,8.0,6,0,1977-05-22
13049,285,198,23.0,3,1,1977-05-22
13050,285,249,6.0,9,0,1977-05-22
13051,285,221,32.0,1,2,1977-05-22
13052,285,250,0.0,26,0,1977-05-22
13053,285,181,25.0,2,1,1977-05-22
13054,285,171,0.0,18,0,1977-05-22
13055,285,253,1.0,16,0,1977-05-22
13056,285,118,0.0,22,0,1977-05-22
13057,285,259,0.0,37,0,1977-05-22
13058,285,258,0.0,36,0,1977-05-22
13059,285,231,0.0,35,0,1977-05-22
13060,285,228,0.0,33,0,1977-05-22
13061,285,210,0.0,27,0,1977-05-22
13062,285,207,0.0,29,0,1977-05-22
13063,285,257,0.0,28,0,1977-05-22
13064,285,245,0.0,21,0,1977-05-22
13065,285,204,0.0,24,0,1977-05-22
13066,285,196,1.0,12,0,1977-05-22
13067,285,234,0.0,25,0,1977-05-22
13068,285,256,0.0,34,0,1977-05-22
13069,285,232,1.0,14,0,1977-05-22
13070,285,238,0.0,23,0,1977-05-22
13071,285,255,0.0,30,0,1977-05-22
13072,285,254,4.0,10,0,1977-05-22
13073,285,177,1.0,15,0,1977-05-22
13074,286,236,0.0,35,0,1977-06-05
13075,286,171,0.0,19,0,1977-06-05
13076,286,237,4.0,11,0,1977-06-05
13077,286,230,9.0,6,0,1977-06-05
13078,286,199,8.0,8,0,1977-06-05
13079,286,186,1.0,17,0,1977-06-05
13080,286,220,7.0,9,0,1977-06-05
13081,286,251,0.0,34,0,1977-06-05
13082,286,206,22.0,4,2,1977-06-05
13083,286,229,3.0,12,0,1977-06-05
13084,286,222,1.0,15,0,1977-06-05
13085,286,223,8.0,7,0,1977-06-05
13086,286,198,23.0,3,1,1977-06-05
13087,286,249,6.0,10,0,1977-06-05
13088,286,221,32.0,1,2,1977-06-05
13089,286,252,0.0,20,0,1977-06-05
13090,286,250,0.0,28,0,1977-06-05
13091,286,181,31.0,2,1,1977-06-05
13092,286,245,0.0,21,0,1977-06-05
13093,286,211,0.0,39,0,1977-06-05
13094,286,253,1.0,18,0,1977-06-05
13095,286,260,0.0,38,0,1977-06-05
13096,286,234,0.0,27,0,1977-06-05
13097,286,118,0.0,23,0,1977-06-05
13098,286,259,0.0,37,0,1977-06-05
13099,286,231,0.0,33,0,1977-06-05
13100,286,228,0.0,22,0,1977-06-05
13101,286,210,0.0,30,0,1977-06-05
13102,286,207,0.0,31,0,1977-06-05
13103,286,258,0.0,32,0,1977-06-05
13104,286,177,3.0,13,0,1977-06-05
13105,286,257,0.0,24,0,1977-06-05
13106,286,255,0.0,29,0,1977-06-05
13107,286,238,0.0,25,0,1977-06-05
13108,286,232,2.0,14,0,1977-06-05
13109,286,254,13.0,5,1,1977-06-05
13110,286,196,1.0,16,0,1977-06-05
13111,286,204,0.0,26,0,1977-06-05
13112,286,256,0.0,36,0,1977-06-05
13113,287,236,0.0,36,0,1977-06-19
13114,287,181,31.0,2,1,1977-06-19
13115,287,252,0.0,20,0,1977-06-19
13116,287,237,4.0,12,0,1977-06-19
13117,287,199,14.0,5,0,1977-06-19
13118,287,230,9.0,9,0,1977-06-19
13119,287,220,10.0,7,0,1977-06-19
13120,287,171,9.0,8,1,1977-06-19
13121,287,186,3.0,15,0,1977-06-19
13122,287,245,0.0,21,0,1977-06-19
13123,287,250,0.0,29,0,1977-06-19
13124,287,229,3.0,13,0,1977-06-19
13125,287,222,1.0,17,0,1977-06-19
13126,287,206,23.0,4,2,1977-06-19
13127,287,223,8.0,10,0,1977-06-19
13128,287,198,27.0,3,1,1977-06-19
13129,287,249,6.0,11,0,1977-06-19
13130,287,221,32.0,1,2,1977-06-19
13131,287,251,0.0,35,0,1977-06-19
13132,287,253,1.0,19,0,1977-06-19
13133,287,211,0.0,39,0,1977-06-19
13134,287,255,0.0,31,0,1977-06-19
13135,287,254,13.0,6,1,1977-06-19
13136,287,261,0.0,24,0,1977-06-19
13137,287,260,0.0,40,0,1977-06-19
13138,287,234,0.0,28,0,1977-06-19
13139,287,259,0.0,38,0,1977-06-19
13140,287,258,0.0,32,0,1977-06-19
13141,287,231,0.0,34,0,1977-06-19
13142,287,228,0.0,22,0,1977-06-19
13143,287,118,0.0,23,0,1977-06-19
13144,287,207,0.0,33,0,1977-06-19
13145,287,210,0.0,30,0,1977-06-19
13146,287,232,2.0,16,0,1977-06-19
13147,287,256,0.0,37,0,1977-06-19
13148,287,196,1.0,18,0,1977-06-19
13149,287,238,0.0,25,0,1977-06-19
13150,287,204,0.0,27,0,1977-06-19
13151,287,177,3.0,14,0,1977-06-19
13152,287,257,0.0,26,0,1977-06-19
13153,287,262,0.0,41,0,1977-06-19
13154,288,181,33.0,1,1,1977-07-03
13155,288,252,0.0,20,0,1977-07-03
13156,288,237,4.0,13,0,1977-07-03
13157,288,199,14.0,6,0,1977-07-03
13158,288,230,13.0,7,0,1977-07-03
13159,288,220,10.0,8,0,1977-07-03
13160,288,171,9.0,9,1,1977-07-03
13161,288,236,0.0,36,0,1977-07-03
13162,288,186,9.0,10,0,1977-07-03
13163,288,221,32.0,3,2,1977-07-03
13164,288,250,0.0,30,0,1977-07-03
13165,288,229,3.0,14,0,1977-07-03
13166,288,222,1.0,17,0,1977-07-03
13167,288,206,32.0,2,3,1977-07-03
13168,288,223,8.0,11,0,1977-07-03
13169,288,198,28.0,4,1,1977-07-03
13170,288,249,6.0,12,0,1977-07-03
13171,288,245,0.0,21,0,1977-07-03
13172,288,251,0.0,35,0,1977-07-03
13173,288,253,1.0,19,0,1977-07-03
13174,288,231,0.0,34,0,1977-07-03
13175,288,255,0.0,31,0,1977-07-03
13176,288,254,16.0,5,1,1977-07-03
13177,288,174,0.0,40,0,1977-07-03
13178,288,262,0.0,42,0,1977-07-03
13179,288,261,0.0,24,0,1977-07-03
13180,288,211,0.0,38,0,1977-07-03
13181,288,234,0.0,29,0,1977-07-03
13182,288,118,0.0,23,0,1977-07-03
13183,288,259,0.0,39,0,1977-07-03
13184,288,258,0.0,32,0,1977-07-03
13185,288,260,0.0,41,0,1977-07-03
13186,288,210,0.0,26,0,1977-07-03
13187,288,228,0.0,22,0,1977-07-03
13188,288,232,2.0,16,0,1977-07-03
13189,288,256,0.0,37,0,1977-07-03
13190,288,196,1.0,18,0,1977-07-03
13191,288,238,0.0,25,0,1977-07-03
13192,288,177,3.0,15,0,1977-07-03
13193,288,257,0.0,27,0,1977-07-03
13194,288,207,0.0,33,0,1977-07-03
13195,288,204,0.0,28,0,1977-07-03
13196,289,220,10.0,9,0,1977-07-16
13197,289,254,20.0,6,1,1977-07-16
13198,289,253,1.0,19,0,1977-07-16
13199,289,245,0.0,21,0,1977-07-16
13200,289,181,39.0,1,1,1977-07-16
