constructorStandingsId,raceId,constructorId,points,position,wins,date
5284,432,26,28.0,5,0,1986-09-07 00:00:00
5285,433,17,0.0,13,0,1986-09-21 00:00:00
5286,433,47,0.0,11,0,1986-09-21 00:00:00
5287,433,25,6.0,7,0,1986-09-21 00:00:00
5288,433,0,81.0,2,3,1986-09-21 00:00:00
5289,433,5,33.0,4,0,1986-09-21 00:00:00
5290,433,38,0.0,14,0,1986-09-21 00:00:00
5291,433,33,2.0,9,0,1986-09-21 00:00:00
5292,433,20,1.0,10,0,1986-09-21 00:00:00
5293,433,2,130.0,1,9,1986-09-21 00:00:00
5294,433,31,53.0,3,2,1986-09-21 00:00:00
5295,433,43,0.0,12,0,1986-09-21 00:00:00
5296,433,24,6.0,8,0,1986-09-21 00:00:00
5297,433,21,10.0,6,0,1986-09-21 00:00:00
5298,433,26,28.0,5,0,1986-09-21 00:00:00
5299,434,38,0.0,14,0,1986-10-12 00:00:00
5300,434,17,0.0,12,0,1986-10-12 00:00:00
5301,434,47,0.0,11,0,1986-10-12 00:00:00
5302,434,25,6.0,7,0,1986-10-12 00:00:00
5303,434,43,0.0,13,0,1986-10-12 00:00:00
5304,434,0,87.0,2,3,1986-10-12 00:00:00
5305,434,5,33.0,4,0,1986-10-12 00:00:00
5306,434,21,19.0,6,1,1986-10-12 00:00:00
5307,434,24,6.0,8,0,1986-10-12 00:00:00
5308,434,26,29.0,5,0,1986-10-12 00:00:00
5309,434,31,57.0,3,2,1986-10-12 00:00:00
5310,434,2,135.0,1,9,1986-10-12 00:00:00
5311,434,20,1.0,10,0,1986-10-12 00:00:00
5312,434,33,2.0,9,0,1986-10-12 00:00:00
5313,435,38,0.0,14,0,1986-10-26 00:00:00
5314,435,17,0.0,12,0,1986-10-26 00:00:00
5315,435,2,141.0,1,9,1986-10-26 00:00:00
5316,435,47,0.0,11,0,1986-10-26 00:00:00
5317,435,25,6.0,8,0,1986-10-26 00:00:00
5318,435,43,0.0,13,0,1986-10-26 00:00:00
5319,435,5,37.0,4,0,1986-10-26 00:00:00
5320,435,20,1.0,10,0,1986-10-26 00:00:00
5321,435,0,96.0,2,4,1986-10-26 00:00:00
5322,435,21,19.0,6,1,1986-10-26 00:00:00
5323,435,24,11.0,7,0,1986-10-26 00:00:00
5324,435,26,29.0,5,0,1986-10-26 00:00:00
5325,435,31,58.0,3,2,1986-10-26 00:00:00
5326,435,33,2.0,9,0,1986-10-26 00:00:00
5327,436,20,0.0,9,0,1987-04-12 00:00:00
5328,436,36,0.0,13,0,1987-04-12 00:00:00
5329,436,17,0.0,12,0,1987-04-12 00:00:00
5330,436,43,0.0,11,0,1987-04-12 00:00:00
5331,436,33,0.0,10,0,1987-04-12 00:00:00
5332,436,24,0.0,7,0,1987-04-12 00:00:00
5333,436,38,0.0,8,0,1987-04-12 00:00:00
5334,436,47,0.0,6,0,1987-04-12 00:00:00
5335,436,31,0.0,5,0,1987-04-12 00:00:00
5336,436,21,2.0,4,0,1987-04-12 00:00:00
5337,436,5,3.0,3,0,1987-04-12 00:00:00
5338,436,2,7.0,2,0,1987-04-12 00:00:00
5339,436,0,13.0,1,1,1987-04-12 00:00:00
5340,437,26,0.0,15,0,1987-05-03 00:00:00
5341,437,32,0.0,9,0,1987-05-03 00:00:00
5342,437,36,0.0,14,0,1987-05-03 00:00:00
5343,437,17,0.0,13,0,1987-05-03 00:00:00
5344,437,43,0.0,12,0,1987-05-03 00:00:00
5345,437,33,0.0,8,0,1987-05-03 00:00:00
5346,437,20,0.0,10,0,1987-05-03 00:00:00
5347,437,38,0.0,11,0,1987-05-03 00:00:00
5348,437,24,0.0,7,0,1987-05-03 00:00:00
5349,437,47,2.0,5,0,1987-05-03 00:00:00
5350,437,31,7.0,3,0,1987-05-03 00:00:00
5351,437,21,2.0,6,0,1987-05-03 00:00:00
5352,437,5,7.0,4,0,1987-05-03 00:00:00
5353,437,2,16.0,1,1,1987-05-03 00:00:00
5354,437,0,16.0,2,1,1987-05-03 00:00:00
5355,438,26,1.0,9,0,1987-05-17 00:00:00
5356,438,32,0.0,11,0,1987-05-17 00:00:00
5357,438,36,0.0,14,0,1987-05-17 00:00:00
5358,438,17,0.0,15,0,1987-05-17 00:00:00
5359,438,43,0.0,13,0,1987-05-17 00:00:00
5360,438,33,4.0,5,0,1987-05-17 00:00:00
5361,438,20,3.0,6,0,1987-05-17 00:00:00
5362,438,47,2.0,7,0,1987-05-17 00:00:00
5363,438,24,0.0,10,0,1987-05-17 00:00:00
5364,438,31,9.0,3,0,1987-05-17 00:00:00
5365,438,21,2.0,8,0,1987-05-17 00:00:00
5366,438,5,7.0,4,0,1987-05-17 00:00:00
5367,438,2,16.0,2,1,1987-05-17 00:00:00
5368,438,0,31.0,1,2,1987-05-17 00:00:00
5369,438,38,0.0,12,0,1987-05-17 00:00:00
5370,439,26,1.0,10,0,1987-05-31 00:00:00
5371,439,32,0.0,12,0,1987-05-31 00:00:00
5372,439,36,1.0,11,0,1987-05-31 00:00:00
5373,439,17,0.0,15,0,1987-05-31 00:00:00
5374,439,43,0.0,14,0,1987-05-31 00:00:00
5375,439,33,4.0,5,0,1987-05-31 00:00:00
5376,439,20,3.0,6,0,1987-05-31 00:00:00
5377,439,47,2.0,7,0,1987-05-31 00:00:00
5378,439,24,2.0,8,0,1987-05-31 00:00:00
5379,439,31,18.0,3,1,1987-05-31 00:00:00
5380,439,21,2.0,9,0,1987-05-31 00:00:00
5381,439,5,14.0,4,0,1987-05-31 00:00:00
5382,439,2,22.0,2,1,1987-05-31 00:00:00
5383,439,0,31.0,1,2,1987-05-31 00:00:00
5384,439,38,0.0,13,0,1987-05-31 00:00:00
5385,440,43,0.0,14,0,1987-06-21 00:00:00
5386,440,33,4.0,5,0,1987-06-21 00:00:00
5387,440,17,0.0,15,0,1987-06-21 00:00:00
5388,440,24,2.0,8,0,1987-06-21 00:00:00
5389,440,32,0.0,12,0,1987-06-21 00:00:00
5390,440,26,1.0,10,0,1987-06-21 00:00:00
5391,440,36,1.0,11,0,1987-06-21 00:00:00
5392,440,20,4.0,6,0,1987-06-21 00:00:00
5393,440,31,27.0,3,2,1987-06-21 00:00:00
5394,440,47,2.0,7,0,1987-06-21 00:00:00
5395,440,38,0.0,13,0,1987-06-21 00:00:00
5396,440,21,2.0,9,0,1987-06-21 00:00:00
5397,440,5,17.0,4,0,1987-06-21 00:00:00
5398,440,2,30.0,2,1,1987-06-21 00:00:00
5399,440,0,35.0,1,2,1987-06-21 00:00:00
5400,441,26,1.0,10,0,1987-07-05 00:00:00
5401,441,32,0.0,12,0,1987-07-05 00:00:00
5402,441,36,1.0,11,0,1987-07-05 00:00:00
5403,441,17,0.0,15,0,1987-07-05 00:00:00
5404,441,43,0.0,14,0,1987-07-05 00:00:00
5405,441,33,4.0,5,0,1987-07-05 00:00:00
5406,441,20,4.0,6,0,1987-07-05 00:00:00
5407,441,38,0.0,13,0,1987-07-05 00:00:00
5408,441,24,3.0,8,0,1987-07-05 00:00:00
5409,441,47,2.0,9,0,1987-07-05 00:00:00
5410,441,31,30.0,3,2,1987-07-05 00:00:00
5411,441,21,4.0,7,0,1987-07-05 00:00:00
5412,441,5,17.0,4,0,1987-07-05 00:00:00
5413,441,2,45.0,1,2,1987-07-05 00:00:00
5414,441,0,39.0,2,2,1987-07-05 00:00:00
5415,442,32,0.0,12,0,1987-07-12 00:00:00
5416,442,36,1.0,11,0,1987-07-12 00:00:00
5417,442,17,0.0,15,0,1987-07-12 00:00:00
5418,442,43,0.0,14,0,1987-07-12 00:00:00
5419,442,26,1.0,10,0,1987-07-12 00:00:00
5420,442,33,4.0,7,0,1987-07-12 00:00:00
5421,442,20,6.0,5,0,1987-07-12 00:00:00
5422,442,31,37.0,3,2,1987-07-12 00:00:00
5423,442,24,3.0,8,0,1987-07-12 00:00:00
5424,442,47,2.0,9,0,1987-07-12 00:00:00
5425,442,21,5.0,6,0,1987-07-12 00:00:00
5426,442,5,17.0,4,0,1987-07-12 00:00:00
5427,442,2,60.0,1,3,1987-07-12 00:00:00
5428,442,0,39.0,2,2,1987-07-12 00:00:00
5429,442,38,0.0,13,0,1987-07-12 00:00:00
5430,443,32,1.0,11,0,1987-07-26 00:00:00
5431,443,36,1.0,12,0,1987-07-26 00:00:00
5432,443,17,0.0,15,0,1987-07-26 00:00:00
5433,443,43,0.0,14,0,1987-07-26 00:00:00
5434,443,33,4.0,8,0,1987-07-26 00:00:00
5435,443,20,6.0,6,0,1987-07-26 00:00:00
5436,443,38,0.0,13,0,1987-07-26 00:00:00
5437,443,31,41.0,3,2,1987-07-26 00:00:00
5438,443,47,2.0,9,0,1987-07-26 00:00:00
5439,443,21,5.0,7,0,1987-07-26 00:00:00
5440,443,5,17.0,4,0,1987-07-26 00:00:00
5441,443,2,69.0,1,4,1987-07-26 00:00:00
5442,443,0,45.0,2,2,1987-07-26 00:00:00
5443,443,26,1.0,10,0,1987-07-26 00:00:00
5444,443,24,8.0,5,0,1987-07-26 00:00:00
5445,444,2,78.0,1,5,1987-08-09 00:00:00
5446,444,5,17.0,4,0,1987-08-09 00:00:00
5447,444,0,49.0,2,2,1987-08-09 00:00:00
5448,444,21,8.0,6,0,1987-08-09 00:00:00
5449,444,31,47.0,3,2,1987-08-09 00:00:00
5450,444,47,2.0,9,0,1987-08-09 00:00:00
5451,444,26,1.0,10,0,1987-08-09 00:00:00
5452,444,36,1.0,12,0,1987-08-09 00:00:00
5453,444,17,0.0,14,0,1987-08-09 00:00:00
5454,444,43,0.0,15,0,1987-08-09 00:00:00
5455,444,32,1.0,11,0,1987-08-09 00:00:00
5456,444,20,7.0,7,0,1987-08-09 00:00:00
5457,444,38,0.0,13,0,1987-08-09 00:00:00
5458,444,24,8.0,5,0,1987-08-09 00:00:00
5459,444,33,6.0,8,0,1987-08-09 00:00:00
5460,445,20,7.0,7,0,1987-08-16 00:00:00
5461,445,26,1.0,10,0,1987-08-16 00:00:00
5462,445,36,1.0,12,0,1987-08-16 00:00:00
5463,445,17,0.0,14,0,1987-08-16 00:00:00
5464,445,43,0.0,15,0,1987-08-16 00:00:00
5465,445,33,6.0,8,0,1987-08-16 00:00:00
5466,445,38,0.0,13,0,1987-08-16 00:00:00
5467,445,32,1.0,11,0,1987-08-16 00:00:00
5468,445,47,2.0,9,0,1987-08-16 00:00:00
5469,445,31,49.0,3,2,1987-08-16 00:00:00
5470,445,21,15.0,5,0,1987-08-16 00:00:00
5471,445,5,17.0,4,0,1987-08-16 00:00:00
5472,445,2,93.0,1,6,1987-08-16 00:00:00
5473,445,0,50.0,2,2,1987-08-16 00:00:00
5474,445,24,8.0,6,0,1987-08-16 00:00:00
5475,446,41,0.0,16,0,1987-09-06 00:00:00
5476,446,26,1.0,10,0,1987-09-06 00:00:00
5477,446,32,1.0,11,0,1987-09-06 00:00:00
5478,446,36,1.0,12,0,1987-09-06 00:00:00
5479,446,17,0.0,14,0,1987-09-06 00:00:00
5480,446,43,0.0,15,0,1987-09-06 00:00:00
5481,446,33,6.0,8,0,1987-09-06 00:00:00
5482,446,20,7.0,7,0,1987-09-06 00:00:00
5483,446,38,0.0,13,0,1987-09-06 00:00:00
5484,446,47,2.0,9,0,1987-09-06 00:00:00
5485,446,31,55.0,2,2,1987-09-06 00:00:00
5486,446,21,17.0,5,0,1987-09-06 00:00:00
5487,446,5,20.0,4,0,1987-09-06 00:00:00
5488,446,2,106.0,1,7,1987-09-06 00:00:00
5489,446,0,51.0,3,2,1987-09-06 00:00:00
5490,446,24,8.0,6,0,1987-09-06 00:00:00
5491,447,33,6.0,8,0,1987-09-20 00:00:00
5492,447,41,0.0,16,0,1987-09-20 00:00:00
5493,447,32,1.0,11,0,1987-09-20 00:00:00
5494,447,36,1.0,12,0,1987-09-20 00:00:00
5495,447,17,0.0,14,0,1987-09-20 00:00:00
5496,447,43,0.0,15,0,1987-09-20 00:00:00
5497,447,20,8.0,7,0,1987-09-20 00:00:00
5498,447,26,1.0,10,0,1987-09-20 00:00:00
5499,447,24,8.0,6,0,1987-09-20 00:00:00
5500,447,0,62.0,2,3,1987-09-20 00:00:00
5501,447,2,110.0,1,7,1987-09-20 00:00:00
5502,447,5,26.0,4,0,1987-09-20 00:00:00
5503,447,38,0.0,13,0,1987-09-20 00:00:00
5504,447,31,55.0,3,2,1987-09-20 00:00:00
5505,447,47,2.0,9,0,1987-09-20 00:00:00
5506,447,21,20.0,5,0,1987-09-20 00:00:00
5507,448,41,0.0,16,0,1987-09-27 00:00:00
5508,448,26,1.0,11,0,1987-09-27 00:00:00
5509,448,32,2.0,10,0,1987-09-27 00:00:00
5510,448,36,1.0,12,0,1987-09-27 00:00:00
5511,448,17,0.0,14,0,1987-09-27 00:00:00
5512,448,33,6.0,8,0,1987-09-27 00:00:00
5513,448,20,8.0,7,0,1987-09-27 00:00:00
5514,448,43,0.0,15,0,1987-09-27 00:00:00
5515,448,24,8.0,6,0,1987-09-27 00:00:00
5516,448,47,2.0,9,0,1987-09-27 00:00:00
5517,448,31,57.0,3,2,1987-09-27 00:00:00
5518,448,21,20.0,5,0,1987-09-27 00:00:00
5519,448,5,26.0,4,0,1987-09-27 00:00:00
5520,448,2,122.0,1,8,1987-09-27 00:00:00
5521,448,0,72.0,2,3,1987-09-27 00:00:00
5522,448,38,0.0,13,0,1987-09-27 00:00:00
5523,449,41,0.0,16,0,1987-10-18 00:00:00
5524,449,26,1.0,11,0,1987-10-18 00:00:00
5525,449,32,3.0,9,0,1987-10-18 00:00:00
5526,449,36,1.0,12,0,1987-10-18 00:00:00
5527,449,17,0.0,14,0,1987-10-18 00:00:00
5528,449,43,0.0,15,0,1987-10-18 00:00:00
5529,449,33,10.0,7,0,1987-10-18 00:00:00
5530,449,20,11.0,6,0,1987-10-18 00:00:00
5531,449,38,0.0,13,0,1987-10-18 00:00:00
5532,449,47,2.0,10,0,1987-10-18 00:00:00
5533,449,31,57.0,3,2,1987-10-18 00:00:00
5534,449,21,22.0,5,0,1987-10-18 00:00:00
5535,449,5,26.0,4,0,1987-10-18 00:00:00
5536,449,2,137.0,1,9,1987-10-18 00:00:00
5537,449,0,72.0,2,3,1987-10-18 00:00:00
5538,449,24,8.0,8,0,1987-10-18 00:00:00
5539,450,41,0.0,16,0,1987-11-01 00:00:00
5540,450,26,1.0,11,0,1987-11-01 00:00:00
5541,450,32,3.0,9,0,1987-11-01 00:00:00
5542,450,36,1.0,12,0,1987-11-01 00:00:00
5543,450,17,0.0,14,0,1987-11-01 00:00:00
5544,450,43,0.0,15,0,1987-11-01 00:00:00
5545,450,33,10.0,7,0,1987-11-01 00:00:00
5546,450,20,11.0,6,0,1987-11-01 00:00:00
5547,450,38,0.0,13,0,1987-11-01 00:00:00
5548,450,47,2.0,10,0,1987-11-01 00:00:00
5549,450,31,64.0,3,2,1987-11-01 00:00:00
5550,450,21,24.0,5,0,1987-11-01 00:00:00
5551,450,5,38.0,4,1,1987-11-01 00:00:00
5552,450,2,137.0,1,9,1987-11-01 00:00:00
5553,450,0,76.0,2,3,1987-11-01 00:00:00
5554,450,24,8.0,8,0,1987-11-01 00:00:00
5555,451,43,0.0,15,0,1987-11-15 00:00:00
5556,451,41,0.0,16,0,1987-11-15 00:00:00
5557,451,26,1.0,11,0,1987-11-15 00:00:00
5558,451,32,3.0,9,0,1987-11-15 00:00:00
5559,451,36,1.0,13,0,1987-11-15 00:00:00
5560,451,17,0.0,14,0,1987-11-15 00:00:00
5561,451,33,10.0,8,0,1987-11-15 00:00:00
5562,451,20,11.0,7,0,1987-11-15 00:00:00
5563,451,24,11.0,6,0,1987-11-15 00:00:00
5564,451,47,2.0,10,0,1987-11-15 00:00:00
5565,451,31,64.0,3,2,1987-11-15 00:00:00
5566,451,21,28.0,5,0,1987-11-15 00:00:00
5567,451,5,53.0,4,2,1987-11-15 00:00:00
5568,451,2,137.0,1,9,1987-11-15 00:00:00
5569,451,0,76.0,2,3,1987-11-15 00:00:00
5570,451,38,1.0,12,0,1987-11-15 00:00:00
5571,452,47,0.0,16,0,1988-04-03 00:00:00
5572,452,34,0.0,18,0,1988-04-03 00:00:00
5573,452,43,0.0,17,0,1988-04-03 00:00:00
5574,452,36,0.0,15,0,1988-04-03 00:00:00
5575,452,2,0.0,14,0,1988-04-03 00:00:00
5576,452,42,0.0,13,0,1988-04-03 00:00:00
5577,452,38,0.0,12,0,1988-04-03 00:00:00
5578,452,41,0.0,11,0,1988-04-03 00:00:00
5579,452,32,0.0,10,0,1988-04-03 00:00:00
5580,452,0,9.0,1,1,1988-04-03 00:00:00
5581,452,24,0.0,8,0,1988-04-03 00:00:00
5582,452,46,0.0,7,0,1988-04-03 00:00:00
5583,452,26,0.0,6,0,1988-04-03 00:00:00
5584,452,21,0.0,5,0,1988-04-03 00:00:00
5585,452,20,3.0,4,0,1988-04-03 00:00:00
5586,452,31,5.0,3,0,1988-04-03 00:00:00
5587,452,5,8.0,2,0,1988-04-03 00:00:00
5588,452,17,0.0,9,0,1988-04-03 00:00:00
5589,453,38,0.0,7,0,1988-05-01 00:00:00
5590,453,42,0.0,15,0,1988-05-01 00:00:00
5591,453,2,0.0,10,0,1988-05-01 00:00:00
5592,453,41,0.0,14,0,1988-05-01 00:00:00
5593,453,47,0.0,17,0,1988-05-01 00:00:00
5594,453,43,0.0,18,0,1988-05-01 00:00:00
5595,453,34,0.0,16,0,1988-05-01 00:00:00
5596,453,36,0.0,12,0,1988-05-01 00:00:00
5597,453,32,0.0,9,0,1988-05-01 00:00:00
5598,453,0,24.0,1,2,1988-05-01 00:00:00
5599,453,24,0.0,11,0,1988-05-01 00:00:00
5600,453,46,0.0,13,0,1988-05-01 00:00:00
5601,453,26,0.0,6,0,1988-05-01 00:00:00
5602,453,21,4.0,4,0,1988-05-01 00:00:00
5603,453,20,3.0,5,0,1988-05-01 00:00:00
5604,453,31,9.0,3,0,1988-05-01 00:00:00
5605,453,5,10.0,2,0,1988-05-01 00:00:00
5606,453,17,0.0,8,0,1988-05-01 00:00:00
5607,454,38,0.0,12,0,1988-05-15 00:00:00
5608,454,42,0.0,17,0,1988-05-15 00:00:00
5609,454,36,0.0,11,0,1988-05-15 00:00:00
5610,454,2,1.0,7,0,1988-05-15 00:00:00
5611,454,43,0.0,10,0,1988-05-15 00:00:00
5612,454,34,0.0,18,0,1988-05-15 00:00:00
5613,454,41,0.0,15,0,1988-05-15 00:00:00
5614,454,47,0.0,16,0,1988-05-15 00:00:00
5615,454,32,0.0,8,0,1988-05-15 00:00:00
5616,454,17,0.0,13,0,1988-05-15 00:00:00
5617,454,24,2.0,6,0,1988-05-15 00:00:00
5618,454,46,0.0,14,0,1988-05-15 00:00:00
5619,454,26,0.0,9,0,1988-05-15 00:00:00
5620,454,21,4.0,5,0,1988-05-15 00:00:00
5621,454,20,6.0,4,0,1988-05-15 00:00:00
5622,454,31,9.0,3,0,1988-05-15 00:00:00
5623,454,5,20.0,2,0,1988-05-15 00:00:00
5624,454,0,33.0,1,3,1988-05-15 00:00:00
5625,455,43,0.0,10,0,1988-05-29 00:00:00
5626,455,47,0.0,16,0,1988-05-29 00:00:00
5627,455,36,0.0,12,0,1988-05-29 00:00:00
5628,455,2,1.0,7,0,1988-05-29 00:00:00
5629,455,42,0.0,14,0,1988-05-29 00:00:00
5630,455,38,0.0,11,0,1988-05-29 00:00:00
5631,455,41,0.0,15,0,1988-05-29 00:00:00
5632,455,32,0.0,8,0,1988-05-29 00:00:00
5633,455,34,0.0,18,0,1988-05-29 00:00:00
5634,455,24,2.0,6,0,1988-05-29 00:00:00
5635,455,46,0.0,17,0,1988-05-29 00:00:00
5636,455,26,0.0,9,0,1988-05-29 00:00:00
5637,455,21,4.0,5,0,1988-05-29 00:00:00
5638,455,20,9.0,4,0,1988-05-29 00:00:00
5639,455,31,9.0,3,0,1988-05-29 00:00:00
5640,455,5,27.0,2,0,1988-05-29 00:00:00
5641,455,0,48.0,1,4,1988-05-29 00:00:00
5642,455,17,0.0,13,0,1988-05-29 00:00:00
5643,456,41,0.0,10,0,1988-06-12 00:00:00
5644,456,38,0.0,14,0,1988-06-12 00:00:00
5645,456,42,0.0,16,0,1988-06-12 00:00:00
5646,456,34,0.0,18,0,1988-06-12 00:00:00
5647,456,36,2.0,7,0,1988-06-12 00:00:00
5648,456,47,0.0,17,0,1988-06-12 00:00:00
5649,456,43,0.0,13,0,1988-06-12 00:00:00
5650,456,2,1.0,8,0,1988-06-12 00:00:00
5651,456,32,0.0,9,0,1988-06-12 00:00:00
5652,456,24,3.0,6,0,1988-06-12 00:00:00
5653,456,46,0.0,12,0,1988-06-12 00:00:00
5654,456,26,0.0,11,0,1988-06-12 00:00:00
5655,456,21,8.0,5,0,1988-06-12 00:00:00
5656,456,20,9.0,4,0,1988-06-12 00:00:00
5657,456,31,12.0,3,0,1988-06-12 00:00:00
5658,456,5,27.0,2,0,1988-06-12 00:00:00
5659,456,0,63.0,1,5,1988-06-12 00:00:00
5660,456,17,0.0,15,0,1988-06-12 00:00:00
5661,457,32,0.0,11,0,1988-06-19 00:00:00
5662,457,47,0.0,18,0,1988-06-19 00:00:00
5663,457,36,2.0,8,0,1988-06-19 00:00:00
5664,457,42,0.0,17,0,1988-06-19 00:00:00
5665,457,38,0.0,16,0,1988-06-19 00:00:00
5666,457,41,0.0,12,0,1988-06-19 00:00:00
5667,457,17,1.0,9,0,1988-06-19 00:00:00
5668,457,43,0.0,15,0,1988-06-19 00:00:00
5669,457,46,3.0,7,0,1988-06-19 00:00:00
5670,457,26,0.0,14,0,1988-06-19 00:00:00
5671,457,21,12.0,3,0,1988-06-19 00:00:00
5672,457,20,9.0,5,0,1988-06-19 00:00:00
5673,457,31,12.0,4,0,1988-06-19 00:00:00
5674,457,5,27.0,2,0,1988-06-19 00:00:00
5675,457,0,78.0,1,6,1988-06-19 00:00:00
5676,457,24,5.0,6,0,1988-06-19 00:00:00
5677,457,34,0.0,13,0,1988-06-19 00:00:00
5678,457,2,1.0,10,0,1988-06-19 00:00:00
5679,458,47,0.0,18,0,1988-07-03 00:00:00
5680,458,34,0.0,12,0,1988-07-03 00:00:00
5681,458,43,0.0,15,0,1988-07-03 00:00:00
5682,458,36,2.0,8,0,1988-07-03 00:00:00
5683,458,2,1.0,10,0,1988-07-03 00:00:00
5684,458,42,0.0,17,0,1988-07-03 00:00:00
5685,458,38,0.0,16,0,1988-07-03 00:00:00
5686,458,32,0.0,11,0,1988-07-03 00:00:00
5687,458,17,1.0,9,0,1988-07-03 00:00:00
5688,458,41,0.0,13,0,1988-07-03 00:00:00
5689,458,46,3.0,7,0,1988-07-03 00:00:00
5690,458,26,0.0,14,0,1988-07-03 00:00:00
5691,458,21,13.0,4,0,1988-07-03 00:00:00
5692,458,20,9.0,5,0,1988-07-03 00:00:00
5693,458,31,14.0,3,0,1988-07-03 00:00:00
5694,458,5,34.0,2,0,1988-07-03 00:00:00
5695,458,0,93.0,1,7,1988-07-03 00:00:00
5696,458,24,5.0,6,0,1988-07-03 00:00:00
5697,459,41,0.0,13,0,1988-07-10 00:00:00
5698,459,47,0.0,18,0,1988-07-10 00:00:00
5699,459,2,7.0,6,0,1988-07-10 00:00:00
5700,459,42,0.0,17,0,1988-07-10 00:00:00
5701,459,38,0.0,16,0,1988-07-10 00:00:00
5702,459,32,0.0,11,0,1988-07-10 00:00:00
5703,459,36,5.0,7,0,1988-07-10 00:00:00
5704,459,24,5.0,8,0,1988-07-10 00:00:00
5705,459,46,3.0,9,0,1988-07-10 00:00:00
5706,459,26,0.0,14,0,1988-07-10 00:00:00
5707,459,21,17.0,3,0,1988-07-10 00:00:00
5708,459,20,10.0,5,0,1988-07-10 00:00:00
5709,459,31,16.0,4,0,1988-07-10 00:00:00
5710,459,43,0.0,15,0,1988-07-10 00:00:00
5711,459,17,1.0,10,0,1988-07-10 00:00:00
5712,459,34,0.0,12,0,1988-07-10 00:00:00
5713,459,0,102.0,1,8,1988-07-10 00:00:00
5714,459,5,34.0,2,0,1988-07-10 00:00:00
5715,460,0,117.0,1,9,1988-07-24 00:00:00
5716,460,34,0.0,12,0,1988-07-24 00:00:00
5717,460,43,0.0,15,0,1988-07-24 00:00:00
5718,460,47,0.0,18,0,1988-07-24 00:00:00
5719,460,36,7.0,7,0,1988-07-24 00:00:00
5720,460,2,7.0,6,0,1988-07-24 00:00:00
5721,460,42,0.0,17,0,1988-07-24 00:00:00
5722,460,38,0.0,16,0,1988-07-24 00:00:00
5723,460,41,0.0,13,0,1988-07-24 00:00:00
5724,460,17,1.0,10,0,1988-07-24 00:00:00
5725,460,24,5.0,8,0,1988-07-24 00:00:00
5726,460,46,3.0,9,0,1988-07-24 00:00:00
5727,460,26,0.0,14,0,1988-07-24 00:00:00
5728,460,21,18.0,3,0,1988-07-24 00:00:00
5729,460,20,10.0,5,0,1988-07-24 00:00:00
5730,460,31,16.0,4,0,1988-07-24 00:00:00
5731,460,5,41.0,2,0,1988-07-24 00:00:00
5732,460,32,0.0,11,0,1988-07-24 00:00:00
5733,461,34,0.0,12,0,1988-08-07 00:00:00
5734,461,0,132.0,1,10,1988-08-07 00:00:00
5735,461,43,0.0,15,0,1988-08-07 00:00:00
5736,461,47,0.0,18,0,1988-08-07 00:00:00
5737,461,36,9.0,6,0,1988-08-07 00:00:00
5738,461,2,8.0,7,0,1988-08-07 00:00:00
5739,461,38,0.0,16,0,1988-08-07 00:00:00
5740,461,41,0.0,13,0,1988-08-07 00:00:00
5741,461,32,0.0,11,0,1988-08-07 00:00:00
5742,461,42,0.0,17,0,1988-08-07 00:00:00
5743,461,24,5.0,8,0,1988-08-07 00:00:00
5744,461,46,3.0,9,0,1988-08-07 00:00:00
5745,461,26,0.0,14,0,1988-08-07 00:00:00
5746,461,21,22.0,3,0,1988-08-07 00:00:00
5747,461,20,10.0,5,0,1988-08-07 00:00:00
5748,461,31,16.0,4,0,1988-08-07 00:00:00
5749,461,5,44.0,2,0,1988-08-07 00:00:00
5750,461,17,1.0,10,0,1988-08-07 00:00:00
5751,462,41,0.0,13,0,1988-08-28 00:00:00
5752,462,34,0.0,12,0,1988-08-28 00:00:00
5753,462,43,0.0,15,0,1988-08-28 00:00:00
5754,462,47,0.0,18,0,1988-08-28 00:00:00
5755,462,36,13.0,5,0,1988-08-28 00:00:00
5756,462,2,8.0,7,0,1988-08-28 00:00:00
5757,462,38,0.0,16,0,1988-08-28 00:00:00
5758,462,32,0.0,11,0,1988-08-28 00:00:00
5759,462,42,0.0,17,0,1988-08-28 00:00:00
5760,462,24,5.0,8,0,1988-08-28 00:00:00
5761,462,31,19.0,4,0,1988-08-28 00:00:00
5762,462,20,13.0,6,0,1988-08-28 00:00:00
5763,462,21,22.0,3,0,1988-08-28 00:00:00
5764,462,5,44.0,2,0,1988-08-28 00:00:00
5765,462,17,1.0,10,0,1988-08-28 00:00:00
5766,462,26,0.0,14,0,1988-08-28 00:00:00
5767,462,46,3.0,9,0,1988-08-28 00:00:00
5768,462,0,147.0,1,11,1988-08-28 00:00:00
5769,463,41,0.0,13,0,1988-09-11 00:00:00
5770,463,34,0.0,12,0,1988-09-11 00:00:00
5771,463,43,0.0,15,0,1988-09-11 00:00:00
5772,463,47,0.0,18,0,1988-09-11 00:00:00
5773,463,36,15.0,6,0,1988-09-11 00:00:00
5774,463,2,8.0,7,0,1988-09-11 00:00:00
5775,463,42,0.0,17,0,1988-09-11 00:00:00
5776,463,38,0.0,16,0,1988-09-11 00:00:00
5777,463,32,0.0,11,0,1988-09-11 00:00:00
5778,463,17,1.0,10,0,1988-09-11 00:00:00
5779,463,24,5.0,8,0,1988-09-11 00:00:00
5780,463,46,3.0,9,0,1988-09-11 00:00:00
5781,463,26,0.0,14,0,1988-09-11 00:00:00
5782,463,21,23.0,3,0,1988-09-11 00:00:00
