constructorResultsId,raceId,constructorId,points,date
5337,480,43,0.0,1989-09-24 00:00:00
5338,480,46,0.0,1989-09-24 00:00:00
5339,480,41,0.0,1989-09-24 00:00:00
5340,480,34,0.0,1989-09-24 00:00:00
5341,480,20,0.0,1989-09-24 00:00:00
5342,480,2,0.0,1989-09-24 00:00:00
5343,480,26,0.0,1989-09-24 00:00:00
5344,480,47,0.0,1989-09-24 00:00:00
5345,480,32,0.0,1989-09-24 00:00:00
5346,480,36,0.0,1989-09-24 00:00:00
5347,480,5,9.0,1989-09-24 00:00:00
5348,480,0,6.0,1989-09-24 00:00:00
5349,480,44,4.0,1989-09-24 00:00:00
5350,480,38,0.0,1989-09-24 00:00:00
5351,480,17,2.0,1989-09-24 00:00:00
5352,480,24,1.0,1989-09-24 00:00:00
5353,480,31,0.0,1989-09-24 00:00:00
5354,480,33,0.0,1989-09-24 00:00:00
5355,480,21,3.0,1989-09-24 00:00:00
5356,481,42,0.0,1989-10-01 00:00:00
5357,481,47,0.0,1989-10-01 00:00:00
5358,481,41,0.0,1989-10-01 00:00:00
5359,481,38,0.0,1989-10-01 00:00:00
5360,481,46,0.0,1989-10-01 00:00:00
5361,481,43,0.0,1989-10-01 00:00:00
5362,481,44,0.0,1989-10-01 00:00:00
5363,481,26,0.0,1989-10-01 00:00:00
5364,481,17,0.0,1989-10-01 00:00:00
5365,481,33,0.0,1989-10-01 00:00:00
5366,481,21,0.0,1989-10-01 00:00:00
5367,481,20,0.0,1989-10-01 00:00:00
5368,481,34,0.0,1989-10-01 00:00:00
5369,481,32,1.0,1989-10-01 00:00:00
5370,481,2,2.0,1989-10-01 00:00:00
5371,481,24,3.0,1989-10-01 00:00:00
5372,481,5,6.0,1989-10-01 00:00:00
5373,481,0,13.0,1989-10-01 00:00:00
5374,481,36,0.0,1989-10-01 00:00:00
5375,481,31,0.0,1989-10-01 00:00:00
5376,482,38,0.0,1989-10-22 00:00:00
5377,482,21,9.0,1989-10-22 00:00:00
5378,482,42,0.0,1989-10-22 00:00:00
5379,482,44,0.0,1989-10-22 00:00:00
5380,482,41,0.0,1989-10-22 00:00:00
5381,482,46,0.0,1989-10-22 00:00:00
5382,482,47,0.0,1989-10-22 00:00:00
5383,482,43,0.0,1989-10-22 00:00:00
5384,482,26,0.0,1989-10-22 00:00:00
5385,482,32,0.0,1989-10-22 00:00:00
5386,482,17,0.0,1989-10-22 00:00:00
5387,482,5,0.0,1989-10-22 00:00:00
5388,482,0,0.0,1989-10-22 00:00:00
5389,482,34,0.0,1989-10-22 00:00:00
5390,482,36,0.0,1989-10-22 00:00:00
5391,482,20,1.0,1989-10-22 00:00:00
5392,482,33,2.0,1989-10-22 00:00:00
5393,482,31,3.0,1989-10-22 00:00:00
5394,482,2,10.0,1989-10-22 00:00:00
5395,482,24,0.0,1989-10-22 00:00:00
5396,483,32,0.0,1989-11-05 00:00:00
5397,483,24,0.0,1989-11-05 00:00:00
5398,483,46,0.0,1989-11-05 00:00:00
5399,483,47,0.0,1989-11-05 00:00:00
5400,483,2,13.0,1989-11-05 00:00:00
5401,483,42,0.0,1989-11-05 00:00:00
5402,483,38,0.0,1989-11-05 00:00:00
5403,483,34,0.0,1989-11-05 00:00:00
5404,483,41,0.0,1989-11-05 00:00:00
5405,483,0,0.0,1989-11-05 00:00:00
5406,483,44,0.0,1989-11-05 00:00:00
5407,483,43,0.0,1989-11-05 00:00:00
5408,483,26,0.0,1989-11-05 00:00:00
5409,483,20,0.0,1989-11-05 00:00:00
5410,483,33,0.0,1989-11-05 00:00:00
5411,483,36,0.0,1989-11-05 00:00:00
5412,483,17,1.0,1989-11-05 00:00:00
5413,483,31,3.0,1989-11-05 00:00:00
5414,483,21,8.0,1989-11-05 00:00:00
5415,483,5,0.0,1989-11-05 00:00:00
5416,484,17,0.0,1990-03-11 00:00:00
5417,484,32,0.0,1990-03-11 00:00:00
5418,484,20,0.0,1990-03-11 00:00:00
5419,484,42,0.0,1990-03-11 00:00:00
5420,484,40,0.0,1990-03-11 00:00:00
5421,484,5,0.0,1990-03-11 00:00:00
5422,484,44,0.0,1990-03-11 00:00:00
5423,484,34,0.0,1990-03-11 00:00:00
5424,484,31,0.0,1990-03-11 00:00:00
5425,484,26,0.0,1990-03-11 00:00:00
5426,484,38,0.0,1990-03-11 00:00:00
5427,484,41,0.0,1990-03-11 00:00:00
5428,484,33,2.0,1990-03-11 00:00:00
5429,484,43,0.0,1990-03-11 00:00:00
5430,484,21,3.0,1990-03-11 00:00:00
5431,484,45,0.0,1990-03-11 00:00:00
5432,484,24,7.0,1990-03-11 00:00:00
5433,484,0,9.0,1990-03-11 00:00:00
5434,484,2,4.0,1990-03-11 00:00:00
5435,485,17,0.0,1990-03-25 00:00:00
5436,485,26,0.0,1990-03-25 00:00:00
5437,485,34,0.0,1990-03-25 00:00:00
5438,485,20,0.0,1990-03-25 00:00:00
5439,485,31,0.0,1990-03-25 00:00:00
5440,485,33,0.0,1990-03-25 00:00:00
5441,485,38,0.0,1990-03-25 00:00:00
5442,485,32,0.0,1990-03-25 00:00:00
5443,485,43,0.0,1990-03-25 00:00:00
5444,485,44,0.0,1990-03-25 00:00:00
5445,485,40,0.0,1990-03-25 00:00:00
5446,485,42,0.0,1990-03-25 00:00:00
5447,485,41,0.0,1990-03-25 00:00:00
5448,485,45,0.0,1990-03-25 00:00:00
5449,485,24,0.0,1990-03-25 00:00:00
5450,485,21,1.0,1990-03-25 00:00:00
5451,485,2,2.0,1990-03-25 00:00:00
5452,485,0,10.0,1990-03-25 00:00:00
5453,485,5,12.0,1990-03-25 00:00:00
5454,486,31,0.0,1990-05-13 00:00:00
5455,486,38,0.0,1990-05-13 00:00:00
5456,486,45,0.0,1990-05-13 00:00:00
5457,486,41,0.0,1990-05-13 00:00:00
5458,486,20,0.0,1990-05-13 00:00:00
5459,486,42,0.0,1990-05-13 00:00:00
5460,486,40,0.0,1990-05-13 00:00:00
5461,486,34,0.0,1990-05-13 00:00:00
5462,486,33,0.0,1990-05-13 00:00:00
5463,486,43,0.0,1990-05-13 00:00:00
5464,486,32,0.0,1990-05-13 00:00:00
5465,486,44,0.0,1990-05-13 00:00:00
5466,486,17,0.0,1990-05-13 00:00:00
5467,486,26,0.0,1990-05-13 00:00:00
5468,486,24,1.0,1990-05-13 00:00:00
5469,486,5,3.0,1990-05-13 00:00:00
5470,486,21,6.0,1990-05-13 00:00:00
5471,486,0,6.0,1990-05-13 00:00:00
5472,486,2,9.0,1990-05-13 00:00:00
5473,487,44,0.0,1990-05-27 00:00:00
5474,487,31,0.0,1990-05-27 00:00:00
5475,487,5,0.0,1990-05-27 00:00:00
5476,487,17,0.0,1990-05-27 00:00:00
5477,487,26,0.0,1990-05-27 00:00:00
5478,487,34,0.0,1990-05-27 00:00:00
5479,487,21,0.0,1990-05-27 00:00:00
5480,487,33,0.0,1990-05-27 00:00:00
5481,487,40,0.0,1990-05-27 00:00:00
5482,487,43,0.0,1990-05-27 00:00:00
5483,487,42,0.0,1990-05-27 00:00:00
5484,487,38,0.0,1990-05-27 00:00:00
5485,487,41,0.0,1990-05-27 00:00:00
5486,487,45,0.0,1990-05-27 00:00:00
5487,487,32,1.0,1990-05-27 00:00:00
5488,487,20,2.0,1990-05-27 00:00:00
5489,487,2,3.0,1990-05-27 00:00:00
5490,487,24,6.0,1990-05-27 00:00:00
5491,487,0,13.0,1990-05-27 00:00:00
5492,488,33,0.0,1990-06-10 00:00:00
5493,488,20,0.0,1990-06-10 00:00:00
5494,488,32,0.0,1990-06-10 00:00:00
5495,488,40,0.0,1990-06-10 00:00:00
5496,488,24,0.0,1990-06-10 00:00:00
5497,488,43,0.0,1990-06-10 00:00:00
5498,488,44,0.0,1990-06-10 00:00:00
5499,488,34,0.0,1990-06-10 00:00:00
5500,488,2,0.0,1990-06-10 00:00:00
5501,488,26,0.0,1990-06-10 00:00:00
5502,488,17,0.0,1990-06-10 00:00:00
5503,488,42,0.0,1990-06-10 00:00:00
5504,488,38,0.0,1990-06-10 00:00:00
5505,488,31,1.0,1990-06-10 00:00:00
5506,488,5,6.0,1990-06-10 00:00:00
5507,488,41,0.0,1990-06-10 00:00:00
5508,488,0,12.0,1990-06-10 00:00:00
5509,488,21,6.0,1990-06-10 00:00:00
5510,488,45,0.0,1990-06-10 00:00:00
5511,489,45,0.0,1990-06-24 00:00:00
5512,489,41,0.0,1990-06-24 00:00:00
5513,489,38,0.0,1990-06-24 00:00:00
5514,489,40,0.0,1990-06-24 00:00:00
5515,489,42,0.0,1990-06-24 00:00:00
5516,489,32,0.0,1990-06-24 00:00:00
5517,489,43,0.0,1990-06-24 00:00:00
5518,489,20,0.0,1990-06-24 00:00:00
5519,489,26,0.0,1990-06-24 00:00:00
5520,489,5,15.0,1990-06-24 00:00:00
5521,489,34,0.0,1990-06-24 00:00:00
5522,489,0,4.0,1990-06-24 00:00:00
5523,489,21,4.0,1990-06-24 00:00:00
5524,489,2,2.0,1990-06-24 00:00:00
5525,489,44,0.0,1990-06-24 00:00:00
5526,489,31,0.0,1990-06-24 00:00:00
5527,489,33,0.0,1990-06-24 00:00:00
5528,489,17,0.0,1990-06-24 00:00:00
5529,489,24,0.0,1990-06-24 00:00:00
5530,490,34,0.0,1990-07-08 00:00:00
5531,490,45,0.0,1990-07-08 00:00:00
5532,490,41,0.0,1990-07-08 00:00:00
5533,490,42,0.0,1990-07-08 00:00:00
5534,490,43,0.0,1990-07-08 00:00:00
5535,490,17,0.0,1990-07-08 00:00:00
5536,490,24,0.0,1990-07-08 00:00:00
5537,490,38,0.0,1990-07-08 00:00:00
5538,490,44,0.0,1990-07-08 00:00:00
5539,490,31,0.0,1990-07-08 00:00:00
5540,490,40,6.0,1990-07-08 00:00:00
5541,490,0,6.0,1990-07-08 00:00:00
5542,490,21,3.0,1990-07-08 00:00:00
5543,490,2,1.0,1990-07-08 00:00:00
5544,490,5,9.0,1990-07-08 00:00:00
5545,490,32,0.0,1990-07-08 00:00:00
5546,490,26,0.0,1990-07-08 00:00:00
5547,490,20,0.0,1990-07-08 00:00:00
5548,490,33,0.0,1990-07-08 00:00:00
5549,491,17,0.0,1990-07-15 00:00:00
5550,491,41,0.0,1990-07-15 00:00:00
5551,491,42,0.0,1990-07-15 00:00:00
5552,491,44,0.0,1990-07-15 00:00:00
5553,491,43,0.0,1990-07-15 00:00:00
5554,491,38,0.0,1990-07-15 00:00:00
5555,491,31,0.0,1990-07-15 00:00:00
5556,491,40,0.0,1990-07-15 00:00:00
5557,491,45,0.0,1990-07-15 00:00:00
5558,491,34,0.0,1990-07-15 00:00:00
5559,491,33,0.0,1990-07-15 00:00:00
5560,491,26,0.0,1990-07-15 00:00:00
5561,491,2,6.0,1990-07-15 00:00:00
5562,491,0,4.0,1990-07-15 00:00:00
5563,491,5,9.0,1990-07-15 00:00:00
5564,491,21,2.0,1990-07-15 00:00:00
5565,491,20,0.0,1990-07-15 00:00:00
5566,491,24,0.0,1990-07-15 00:00:00
5567,491,32,4.0,1990-07-15 00:00:00
5568,492,32,0.0,1990-07-29 00:00:00
5569,492,41,0.0,1990-07-29 00:00:00
5570,492,42,0.0,1990-07-29 00:00:00
5571,492,38,0.0,1990-07-29 00:00:00
5572,492,43,0.0,1990-07-29 00:00:00
5573,492,34,0.0,1990-07-29 00:00:00
5574,492,33,0.0,1990-07-29 00:00:00
5575,492,17,0.0,1990-07-29 00:00:00
5576,492,45,0.0,1990-07-29 00:00:00
5577,492,44,0.0,1990-07-29 00:00:00
5578,492,26,0.0,1990-07-29 00:00:00
5579,492,0,13.0,1990-07-29 00:00:00
5580,492,21,6.0,1990-07-29 00:00:00
5581,492,5,3.0,1990-07-29 00:00:00
5582,492,24,0.0,1990-07-29 00:00:00
5583,492,40,0.0,1990-07-29 00:00:00
5584,492,31,0.0,1990-07-29 00:00:00
5585,492,20,0.0,1990-07-29 00:00:00
5586,492,2,3.0,1990-07-29 00:00:00
5587,493,45,0.0,1990-08-12 00:00:00
5588,493,42,0.0,1990-08-12 00:00:00
5589,493,41,0.0,1990-08-12 00:00:00
5590,493,43,0.0,1990-08-12 00:00:00
5591,493,44,0.0,1990-08-12 00:00:00
5592,493,33,0.0,1990-08-12 00:00:00
5593,493,5,0.0,1990-08-12 00:00:00
5594,493,17,0.0,1990-08-12 00:00:00
5595,493,24,0.0,1990-08-12 00:00:00
5596,493,26,0.0,1990-08-12 00:00:00
5597,493,38,0.0,1990-08-12 00:00:00
5598,493,0,6.0,1990-08-12 00:00:00
5599,493,21,4.0,1990-08-12 00:00:00
5600,493,31,2.0,1990-08-12 00:00:00
5601,493,2,12.0,1990-08-12 00:00:00
5602,493,40,0.0,1990-08-12 00:00:00
5603,493,20,0.0,1990-08-12 00:00:00
5604,493,34,0.0,1990-08-12 00:00:00
5605,493,32,1.0,1990-08-12 00:00:00
5606,494,45,0.0,1990-08-26 00:00:00
5607,494,42,0.0,1990-08-26 00:00:00
5608,494,41,0.0,1990-08-26 00:00:00
5609,494,38,0.0,1990-08-26 00:00:00
5610,494,2,0.0,1990-08-26 00:00:00
5611,494,34,0.0,1990-08-26 00:00:00
5612,494,33,0.0,1990-08-26 00:00:00
5613,494,43,0.0,1990-08-26 00:00:00
5614,494,31,0.0,1990-08-26 00:00:00
5615,494,26,0.0,1990-08-26 00:00:00
5616,494,17,0.0,1990-08-26 00:00:00
5617,494,0,13.0,1990-08-26 00:00:00
5618,494,5,6.0,1990-08-26 00:00:00
5619,494,21,5.0,1990-08-26 00:00:00
5620,494,32,0.0,1990-08-26 00:00:00
5621,494,24,0.0,1990-08-26 00:00:00
5622,494,20,0.0,1990-08-26 00:00:00
5623,494,40,1.0,1990-08-26 00:00:00
5624,495,45,0.0,1990-09-09 00:00:00
5625,495,42,0.0,1990-09-09 00:00:00
5626,495,41,0.0,1990-09-09 00:00:00
5627,495,17,0.0,1990-09-09 00:00:00
5628,495,31,0.0,1990-09-09 00:00:00
5629,495,33,0.0,1990-09-09 00:00:00
5630,495,43,0.0,1990-09-09 00:00:00
5631,495,32,0.0,1990-09-09 00:00:00
5632,495,38,0.0,1990-09-09 00:00:00
5633,495,26,0.0,1990-09-09 00:00:00
5634,495,34,0.0,1990-09-09 00:00:00
5635,495,21,0.0,1990-09-09 00:00:00
5636,495,24,1.0,1990-09-09 00:00:00
5637,495,2,2.0,1990-09-09 00:00:00
5638,495,5,9.0,1990-09-09 00:00:00
5639,495,0,13.0,1990-09-09 00:00:00
5640,495,40,0.0,1990-09-09 00:00:00
5641,495,20,0.0,1990-09-09 00:00:00
5642,496,5,13.0,1990-09-23 00:00:00
5643,496,0,9.0,1990-09-23 00:00:00
5644,496,2,0.0,1990-09-23 00:00:00
5645,496,21,3.0,1990-09-23 00:00:00
5646,496,45,0.0,1990-09-23 00:00:00
5647,496,42,0.0,1990-09-23 00:00:00
5648,496,41,0.0,1990-09-23 00:00:00
5649,496,38,0.0,1990-09-23 00:00:00
5650,496,31,0.0,1990-09-23 00:00:00
5651,496,33,0.0,1990-09-23 00:00:00
5652,496,43,0.0,1990-09-23 00:00:00
5653,496,32,0.0,1990-09-23 00:00:00
5654,496,40,0.0,1990-09-23 00:00:00
5655,496,17,0.0,1990-09-23 00:00:00
5656,496,26,0.0,1990-09-23 00:00:00
5657,496,20,0.0,1990-09-23 00:00:00
5658,496,24,0.0,1990-09-23 00:00:00
5659,496,34,0.0,1990-09-23 00:00:00
5660,497,43,0.0,1990-09-30 00:00:00
5661,497,45,0.0,1990-09-30 00:00:00
5662,497,42,0.0,1990-09-30 00:00:00
5663,497,41,0.0,1990-09-30 00:00:00
5664,497,33,0.0,1990-09-30 00:00:00
5665,497,24,0.0,1990-09-30 00:00:00
5666,497,17,0.0,1990-09-30 00:00:00
5667,497,34,0.0,1990-09-30 00:00:00
5668,497,40,0.0,1990-09-30 00:00:00
5669,497,31,0.0,1990-09-30 00:00:00
5670,497,20,0.0,1990-09-30 00:00:00
5671,497,38,0.0,1990-09-30 00:00:00
5672,497,26,0.0,1990-09-30 00:00:00
5673,497,32,1.0,1990-09-30 00:00:00
5674,497,2,5.0,1990-09-30 00:00:00
5675,497,21,4.0,1990-09-30 00:00:00
5676,497,5,15.0,1990-09-30 00:00:00
5677,497,0,0.0,1990-09-30 00:00:00
5678,498,40,0.0,1990-10-21 00:00:00
5679,498,41,0.0,1990-10-21 00:00:00
5680,498,38,0.0,1990-10-21 00:00:00
5681,498,43,0.0,1990-10-21 00:00:00
5682,498,0,0.0,1990-10-21 00:00:00
5683,498,33,0.0,1990-10-21 00:00:00
5684,498,34,0.0,1990-10-21 00:00:00
5685,498,24,1.0,1990-10-21 00:00:00
5686,498,31,0.0,1990-10-21 00:00:00
5687,498,20,0.0,1990-10-21 00:00:00
5688,498,17,0.0,1990-10-21 00:00:00
5689,498,26,0.0,1990-10-21 00:00:00
5690,498,5,0.0,1990-10-21 00:00:00
5691,498,2,5.0,1990-10-21 00:00:00
5692,498,32,4.0,1990-10-21 00:00:00
5693,498,21,15.0,1990-10-21 00:00:00
5694,499,41,0.0,1990-11-04 00:00:00
5695,499,20,0.0,1990-11-04 00:00:00
5696,499,32,0.0,1990-11-04 00:00:00
5697,499,40,0.0,1990-11-04 00:00:00
5698,499,31,0.0,1990-11-04 00:00:00
5699,499,38,0.0,1990-11-04 00:00:00
5700,499,34,0.0,1990-11-04 00:00:00
5701,499,43,0.0,1990-11-04 00:00:00
5702,499,33,0.0,1990-11-04 00:00:00
5703,499,26,0.0,1990-11-04 00:00:00
5704,499,17,0.0,1990-11-04 00:00:00
5705,499,24,0.0,1990-11-04 00:00:00
5706,499,2,3.0,1990-11-04 00:00:00
5707,499,0,3.0,1990-11-04 00:00:00
5708,499,5,10.0,1990-11-04 00:00:00
5709,499,21,9.0,1990-11-04 00:00:00
5710,500,35,0.0,1991-03-10 00:00:00
5711,500,41,0.0,1991-03-10 00:00:00
5712,500,34,0.0,1991-03-10 00:00:00
5713,500,26,0.0,1991-03-10 00:00:00
5714,500,40,0.0,1991-03-10 00:00:00
5715,500,28,0.0,1991-03-10 00:00:00
5716,500,2,0.0,1991-03-10 00:00:00
5717,500,31,0.0,1991-03-10 00:00:00
5718,500,21,4.0,1991-03-10 00:00:00
5719,500,16,0.0,1991-03-10 00:00:00
5720,500,17,0.0,1991-03-10 00:00:00
5721,500,38,0.0,1991-03-10 00:00:00
5722,500,39,0.0,1991-03-10 00:00:00
5723,500,32,1.0,1991-03-10 00:00:00
5724,500,24,5.0,1991-03-10 00:00:00
5725,500,5,6.0,1991-03-10 00:00:00
5726,500,33,0.0,1991-03-10 00:00:00
5727,500,0,10.0,1991-03-10 00:00:00
5728,501,34,0.0,1991-03-24 00:00:00
5729,501,26,0.0,1991-03-24 00:00:00
5730,501,31,0.0,1991-03-24 00:00:00
5731,501,17,0.0,1991-03-24 00:00:00
5732,501,2,6.0,1991-03-24 00:00:00
5733,501,5,4.0,1991-03-24 00:00:00
5734,501,0,14.0,1991-03-24 00:00:00
5735,501,33,0.0,1991-03-24 00:00:00
5736,501,21,2.0,1991-03-24 00:00:00
5737,501,16,0.0,1991-03-24 00:00:00
5738,501,41,0.0,1991-03-24 00:00:00
5739,501,24,0.0,1991-03-24 00:00:00
5740,501,40,0.0,1991-03-24 00:00:00
5741,501,38,0.0,1991-03-24 00:00:00
5742,501,28,0.0,1991-03-24 00:00:00
5743,501,35,0.0,1991-03-24 00:00:00
5744,501,39,0.0,1991-03-24 00:00:00
5745,501,32,0.0,1991-03-24 00:00:00
5746,502,41,0.0,1991-04-28 00:00:00
5747,502,35,0.0,1991-04-28 00:00:00
5748,502,28,0.0,1991-04-28 00:00:00
5749,502,38,0.0,1991-04-28 00:00:00
5750,502,5,0.0,1991-04-28 00:00:00
5751,502,25,0.0,1991-04-28 00:00:00
5752,502,16,0.0,1991-04-28 00:00:00
5753,502,24,0.0,1991-04-28 00:00:00
5754,502,2,0.0,1991-04-28 00:00:00
5755,502,40,0.0,1991-04-28 00:00:00
5756,502,39,0.0,1991-04-28 00:00:00
5757,502,33,0.0,1991-04-28 00:00:00
5758,502,26,0.0,1991-04-28 00:00:00
5759,502,31,3.0,1991-04-28 00:00:00
5760,502,17,3.0,1991-04-28 00:00:00
5761,502,34,4.0,1991-04-28 00:00:00
5762,502,0,16.0,1991-04-28 00:00:00
5763,502,21,0.0,1991-04-28 00:00:00
5764,503,16,0.0,1991-05-12 00:00:00
5765,503,25,0.0,1991-05-12 00:00:00
5766,503,17,0.0,1991-05-12 00:00:00
5767,503,31,0.0,1991-05-12 00:00:00
5768,503,40,0.0,1991-05-12 00:00:00
5769,503,35,0.0,1991-05-12 00:00:00
5770,503,33,0.0,1991-05-12 00:00:00
5771,503,28,0.0,1991-05-12 00:00:00
5772,503,34,1.0,1991-05-12 00:00:00
5773,503,39,0.0,1991-05-12 00:00:00
5774,503,38,0.0,1991-05-12 00:00:00
5775,503,24,0.0,1991-05-12 00:00:00
5776,503,41,0.0,1991-05-12 00:00:00
5777,503,26,0.0,1991-05-12 00:00:00
5778,503,5,6.0,1991-05-12 00:00:00
5779,503,2,6.0,1991-05-12 00:00:00
5780,503,0,10.0,1991-05-12 00:00:00
5781,503,21,3.0,1991-05-12 00:00:00
5782,504,41,0.0,1991-06-02 00:00:00
5783,504,39,0.0,1991-06-02 00:00:00
5784,504,35,0.0,1991-06-02 00:00:00
5785,504,38,0.0,1991-06-02 00:00:00
5786,504,33,0.0,1991-06-02 00:00:00
5787,504,31,0.0,1991-06-02 00:00:00
5788,504,25,0.0,1991-06-02 00:00:00
5789,504,5,0.0,1991-06-02 00:00:00
5790,504,0,0.0,1991-06-02 00:00:00
5791,504,40,0.0,1991-06-02 00:00:00
5792,504,28,0.0,1991-06-02 00:00:00
5793,504,24,6.0,1991-06-02 00:00:00
5794,504,2,5.0,1991-06-02 00:00:00
5795,504,16,5.0,1991-06-02 00:00:00
5796,504,21,10.0,1991-06-02 00:00:00
5797,504,26,0.0,1991-06-02 00:00:00
5798,504,34,0.0,1991-06-02 00:00:00
5799,504,17,0.0,1991-06-02 00:00:00
5800,505,34,0.0,1991-06-16 00:00:00
5801,505,41,0.0,1991-06-16 00:00:00
5802,505,39,0.0,1991-06-16 00:00:00
5803,505,38,0.0,1991-06-16 00:00:00
5804,505,35,0.0,1991-06-16 00:00:00
5805,505,40,0.0,1991-06-16 00:00:00
5806,505,28,0.0,1991-06-16 00:00:00
5807,505,5,0.0,1991-06-16 00:00:00
5808,505,16,3.0,1991-06-16 00:00:00
5809,505,24,0.0,1991-06-16 00:00:00
5810,505,33,0.0,1991-06-16 00:00:00
5811,505,0,4.0,1991-06-16 00:00:00
5812,505,21,2.0,1991-06-16 00:00:00
5813,505,2,16.0,1991-06-16 00:00:00
5814,505,17,0.0,1991-06-16 00:00:00
5815,505,26,0.0,1991-06-16 00:00:00
5816,505,31,0.0,1991-06-16 00:00:00
5817,505,25,1.0,1991-06-16 00:00:00
5818,506,25,0.0,1991-07-07 00:00:00
5819,506,41,0.0,1991-07-07 00:00:00
5820,506,39,0.0,1991-07-07 00:00:00
5821,506,38,0.0,1991-07-07 00:00:00
5822,506,28,0.0,1991-07-07 00:00:00
5823,506,33,0.0,1991-07-07 00:00:00
5824,506,34,0.0,1991-07-07 00:00:00
5825,506,35,0.0,1991-07-07 00:00:00
5826,506,0,4.0,1991-07-07 00:00:00
5827,506,26,0.0,1991-07-07 00:00:00
5828,506,5,9.0,1991-07-07 00:00:00
5829,506,2,12.0,1991-07-07 00:00:00
5830,506,16,1.0,1991-07-07 00:00:00
5831,506,24,0.0,1991-07-07 00:00:00
5832,506,21,0.0,1991-07-07 00:00:00
5833,506,17,0.0,1991-07-07 00:00:00
5834,506,31,0.0,1991-07-07 00:00:00
5835,506,40,0.0,1991-07-07 00:00:00
5836,507,25,0.0,1991-07-14 00:00:00
5837,507,39,0.0,1991-07-14 00:00:00
5838,507,35,0.0,1991-07-14 00:00:00
5839,507,38,0.0,1991-07-14 00:00:00
5840,507,40,0.0,1991-07-14 00:00:00
5841,507,28,0.0,1991-07-14 00:00:00
5842,507,26,0.0,1991-07-14 00:00:00
5843,507,41,0.0,1991-07-14 00:00:00
5844,507,33,0.0,1991-07-14 00:00:00
5845,507,34,0.0,1991-07-14 00:00:00
5846,507,17,0.0,1991-07-14 00:00:00
5847,507,24,0.0,1991-07-14 00:00:00
5848,507,16,1.0,1991-07-14 00:00:00
5849,507,21,2.0,1991-07-14 00:00:00
5850,507,5,4.0,1991-07-14 00:00:00
5851,507,0,9.0,1991-07-14 00:00:00
5852,507,2,10.0,1991-07-14 00:00:00
5853,507,31,0.0,1991-07-14 00:00:00
5854,508,17,0.0,1991-07-28 00:00:00
5855,508,39,0.0,1991-07-28 00:00:00
5856,508,28,0.0,1991-07-28 00:00:00
5857,508,41,0.0,1991-07-28 00:00:00
5858,508,25,0.0,1991-07-28 00:00:00
5859,508,35,0.0,1991-07-28 00:00:00
5860,508,38,0.0,1991-07-28 00:00:00
5861,508,31,0.0,1991-07-28 00:00:00
5862,508,33,0.0,1991-07-28 00:00:00
5863,508,24,0.0,1991-07-28 00:00:00
5864,508,5,4.0,1991-07-28 00:00:00
5865,508,0,3.0,1991-07-28 00:00:00
5866,508,16,3.0,1991-07-28 00:00:00
5867,508,2,16.0,1991-07-28 00:00:00
5868,508,26,0.0,1991-07-28 00:00:00
5869,508,34,0.0,1991-07-28 00:00:00
5870,508,40,0.0,1991-07-28 00:00:00
5871,508,21,0.0,1991-07-28 00:00:00
5872,509,39,0.0,1991-08-11 00:00:00
5873,509,41,0.0,1991-08-11 00:00:00
5874,509,38,0.0,1991-08-11 00:00:00
5875,509,28,0.0,1991-08-11 00:00:00
5876,509,35,0.0,1991-08-11 00:00:00
5877,509,25,0.0,1991-08-11 00:00:00
5878,509,34,0.0,1991-08-11 00:00:00
5879,509,33,0.0,1991-08-11 00:00:00
5880,509,31,0.0,1991-08-11 00:00:00
5881,509,17,0.0,1991-08-11 00:00:00
5882,509,24,0.0,1991-08-11 00:00:00
5883,509,26,0.0,1991-08-11 00:00:00
5884,509,21,0.0,1991-08-11 00:00:00
5885,509,16,0.0,1991-08-11 00:00:00
5886,509,40,1.0,1991-08-11 00:00:00
5887,509,5,2.0,1991-08-11 00:00:00
5888,509,2,10.0,1991-08-11 00:00:00
5889,509,0,13.0,1991-08-11 00:00:00
5890,510,38,0.0,1991-08-25 00:00:00
5891,510,28,0.0,1991-08-25 00:00:00
5892,510,39,0.0,1991-08-25 00:00:00
5893,510,41,0.0,1991-08-25 00:00:00
5894,510,25,0.0,1991-08-25 00:00:00
5895,510,5,0.0,1991-08-25 00:00:00
5896,510,24,0.0,1991-08-25 00:00:00
5897,510,16,0.0,1991-08-25 00:00:00
5898,510,40,0.0,1991-08-25 00:00:00
5899,510,26,0.0,1991-08-25 00:00:00
5900,510,35,0.0,1991-08-25 00:00:00
5901,510,34,0.0,1991-08-25 00:00:00
5902,510,31,0.0,1991-08-25 00:00:00
5903,510,33,1.0,1991-08-25 00:00:00
5904,510,2,2.0,1991-08-25 00:00:00
5905,510,21,7.0,1991-08-25 00:00:00
5906,510,0,16.0,1991-08-25 00:00:00
5907,510,17,0.0,1991-08-25 00:00:00
5908,511,31,0.0,1991-09-08 00:00:00
5909,511,39,0.0,1991-09-08 00:00:00
5910,511,35,0.0,1991-09-08 00:00:00
5911,511,28,0.0,1991-09-08 00:00:00
5912,511,38,0.0,1991-09-08 00:00:00
5913,511,33,0.0,1991-09-08 00:00:00
5914,511,41,0.0,1991-09-08 00:00:00
5915,511,26,0.0,1991-09-08 00:00:00
5916,511,24,0.0,1991-09-08 00:00:00
5917,511,17,0.0,1991-09-08 00:00:00
5918,511,40,0.0,1991-09-08 00:00:00
