id,post_id,user_id,post_history_type_id,user_display_name,content_license,revision_guid,text,comment,creation_date
185403,57194,155.0,5,,CC BY-SA 3.0,30640fce-c1c3-4a74-afd6-87aa48cc4d27,"You could [plot a histogram using the data analysis toolpack in Excel](http://office.microsoft.com/en-au/excel-help/create-a-histogram-HP001098364.aspx). Graphical approaches are more likely to communicate the degree of non-normality, which is typically more relevant for assumption testing (see [this discussion of normality](http://stats.stackexchange.com/questions/2492/is-normality-testing-essentially-useless). 

The data analysis toolpack in Excel will also give you [skewness and kurtosis](http://graphpad.com/guides/prism/6/statistics/index.htm?stat_skewness_and_kurtosis.htm) if you ask for descriptive statistics and choose the ""summary statistics"" option. You might for example consider values of skewness above plus or minus one be a form of substantive non-normality. 

That said, the assumption with t-tests is that the residuals are normally distributed and not the variable. Furthermore, they also quite robust such that even with fairly large amounts of non-normality, p-values are still fairly valid.",added 444 characters in body,2013-10-10 05:59:12.390
185404,57195,22547.0,5,,CC BY-SA 3.0,0179ea7e-9ed5-44c5-89e4-5ecb9259d0a7,"I have data for a network of weather stations across the United States. This gives me a data frame that contains date, latitude, longitude, and some measured value. Assume that data are collected once per day and driven by regional-scale weather (no, we are not going to get into that discussion). 

I'd like to show graphically how simultaneously-measured values are correlated across time and space. My goal is to show the regional homogeneity (or lack thereof) of the value that is being investigated. 

To start with, I took a subset of the data for the North East. I tried grouping the data by calendar month and then calculating the ordinary least squares regression between different pairs of data. I then plot the correlation between all pairs as a line connecting the stations (below). The line color shows the value of R2 from the OLS fit. The figure then shows how the 30+ data points from January, February, etc. are correlated between different stations in the area of interest. 

![correlation between daily data during each calendar month][1]

  [1]: https://i.stack.imgur.com/X4YZI.jpg

The plots show higher correlation between the stations in the south than between other pairs. Unfortunately, there is simply too much data to make sense of on one plot, and that can't be fixed by reducing the size of the lines. I suspect what I have to do is simplify the graph of connections between the stations (nodes) in my network, probably choosing between `k` nearest neighbours or some sphere of influence approach to chose the stations (I don't know how to do this). I am also not sure what is the most appropriate metric to show correlation, but for the intended (non-technical) audience, the correlation coefficient from OLS might just be the simplest to explain. I may need to present some other information like the gradient or standard error as well.

I'm learning my way into this field and R at the same time, and would appreciate suggestions on:

 1. What's the more formal name for what I'm trying to do? Are there some helpful terms that would let me find more literature? My searches are drawing blanks for what must be a common application.
 2. Are there more appropriate methods to show the correlation between multiple data sets separated in space?
 3. ... in particular, methods that are easy to show results from visually?
 4. Are any of these implemented in R?
 5. Do any of these approaches lend themselves to automation?

",clarified method used and question,2013-10-10 06:01:43.267
185411,57194,155.0,5,,CC BY-SA 3.0,63d64309-796a-4997-a946-5a05af52165f,"You could [plot a histogram using the data analysis toolpack in Excel](http://office.microsoft.com/en-au/excel-help/create-a-histogram-HP001098364.aspx). Graphical approaches are more likely to communicate the degree of non-normality, which is typically more relevant for assumption testing (see [this discussion of normality](http://stats.stackexchange.com/questions/2492/is-normality-testing-essentially-useless)). 

The data analysis toolpack in Excel will also give you [skewness and kurtosis](http://graphpad.com/guides/prism/6/statistics/index.htm?stat_skewness_and_kurtosis.htm) if you ask for descriptive statistics and choose the ""summary statistics"" option. You might for example consider values of skewness above plus or minus one be a form of substantive non-normality. 

That said, the assumption with t-tests is that the residuals are normally distributed and not the variable. Furthermore, they also quite robust such that even with fairly large amounts of non-normality, p-values are still fairly valid.",added 1 characters in body,2013-10-10 06:24:06.637
185414,57198,22548.0,3,,CC BY-SA 3.0,84c6c1eb-7d1b-4327-b1b5-79df42387088,<regression><least-squares><error>,,2013-10-10 06:34:08.830
185413,57198,22548.0,1,,CC BY-SA 3.0,84c6c1eb-7d1b-4327-b1b5-79df42387088,what is random error in OLS regression? and the differnce with Gaussian noise?,,2013-10-10 06:34:08.830
185412,57198,22548.0,2,,CC BY-SA 3.0,84c6c1eb-7d1b-4327-b1b5-79df42387088,"I'm new in statistics, and I would be thankful if you help me.

in OLS regression:  Y = β0 + β1 X1 + β2 X2 + β3 X3 + β4 X4 + β5 X5 + β6 X6 + ξ 

what is ξ ? is it Gaussian noise or random error? what is a difference why we add it to multiple regression model? In most of papers authors refer it to random error but without clarification.
I need a simple and good reason why authors add it to their model..

",,2013-10-10 06:34:08.830
185415,57199,22551.0,2,,CC BY-SA 3.0,df40d321-4e91-4174-945d-18d0fe55fbbe,"Poisson/Negative binomial can also be used with a binary outcome with offset equal to one. Of course it necessitates that the data be from a prospective design (cohort, rct, etc). Poisson or NB regression gives the more appropriate effect measure (IRR) versus odds ratio from logistic regression.

NB regression is ""safer"" to run than Poisson regression because even if the overdispersion parameter (alpha in Stata) is not statistically significant, the results will be exactly the same as its Poisson regression form.",,2013-10-10 07:32:59.240
185417,57200,15563.0,2,,CC BY-SA 3.0,4d6a5617-4e45-4a9e-a88c-e0fa3cc887c6,"I am using the [Kaggle Scikit][1] data to learn R.

I am using the R e1071 SVM function to predict classes.

When I use:

    svm(train, trainLabels, scale = TRUE, type = NULL, kernel = ""polynomial"")

I obtain this level of accuracy on a sample of the Train data:

    > table(pred, trainLabels)
        trainLabels
    pred   0   1
       0 478   8
    1	12 502

which I interpret as being 98% accurate (8+12) / (478+8+12+502).

Though when I use the same prediction model on the Test data, Kaggle returns a **0.82** score, [based on classification accuracy][2].

Can you explain why I can get such a different accuracy level?


  [1]: https://www.kaggle.com/c/data-science-london-scikit-learn/
  [2]: https://www.kaggle.com/c/data-science-london-scikit-learn/details/evaluation",,2013-10-10 08:09:22.140
185419,57200,15563.0,3,,CC BY-SA 3.0,4d6a5617-4e45-4a9e-a88c-e0fa3cc887c6,<r><machine-learning><svm>,,2013-10-10 08:09:22.140
185418,57200,15563.0,1,,CC BY-SA 3.0,4d6a5617-4e45-4a9e-a88c-e0fa3cc887c6,SVM prediction accuracy drops when using Test data,,2013-10-10 08:09:22.140
185420,57201,21762.0,2,,CC BY-SA 3.0,dc589773-5245-4e18-8535-7d4c012cc359,"A simple approach would be the following: 

1) Take all observations sampled at random under condition A and obtain the *relevant one sided* p-value from Wilcoxon's rank sum test.

2) Do the same for the observations sampled under condition B.

3) If the smaller of the two p-values is below the level $\alpha/2$ and the other p-value is below $\alpha$, then your claim holds at the $\alpha$ level. (This would be the Bonferroni-Holm correction for multiple testing.)

Since the sample sizes are extremely low, you will get a ""significant"" result only if the signal is very strong.",,2013-10-10 08:18:09.707
185422,57198,1406.0,4,,CC BY-SA 3.0,e38bca1c-fa2e-48e6-ba30-01b811878fd2,What is random error in OLS regression? And how is it related to Gaussian noise?,deleted 2 characters in body; edited title,2013-10-10 08:26:56.503
185421,57198,1406.0,5,,CC BY-SA 3.0,e38bca1c-fa2e-48e6-ba30-01b811878fd2,"In OLS regression:  

$$Y=\beta_0+\beta_1 X_1+ \beta_2 X_2+\beta_3 X_3 + \beta_4 X_4+\beta_5 X_5+\beta_6 X_6 + \varepsilon,$$


what is $\varepsilon$? Is it Gaussian noise or random error? What is a difference? Why we add it to multiple regression model? In most of papers authors refer it to random error but without clarification.

I need a simple and good reason why authors add it to their model..

",deleted 2 characters in body; edited title,2013-10-10 08:26:56.503
185423,57202,14799.0,2,,CC BY-SA 3.0,e7fe806b-7c5a-4ea5-8899-9e49d3ea9247,"This may a problem of interpretation, a misunderstanding what a so-called ""direct effect"" coefficient really is.

In regression models with continuous predictor variables and no interaction terms -- that is, with no terms that are constructed as the product of other terms -- each variable's coefficient is the slope of the regression surface in the direction of that variable. It is constant, regardless of the values of the variables, and is obviously a measure of the effect of that variable.

In models with interactions -- that is, with terms that are constructed as the products of other terms -- that interpretation can be made without further qualification only for variables that are **not** involved in any interactions. The coefficient of a variable that **is** involved in interactions is the slope of the regression surface in the direction of that variable **when the values of all the variables that interact with the variable in question are zero**, and the significance test of the coefficient refers to the slope of the regression surface **only in that region of the predictor space**. Since there is no requirement that there actually be data in that region of the space, the apparent direct effect coefficient may bear little resemblance to the slope of the regression surface in the region of the predictor space where data were actually observed. There is no true ""direct effect"" in such cases; the best substitute is probably the ""average effect"": the slope of the regression surface in the direction of the variable in question, taken at each data point and averaged over all data points. For more on this, see http://stats.stackexchange.com/questions/65898/answer/65917",,2013-10-10 08:31:00.453
185433,57205,22558.0,2,,CC BY-SA 3.0,08f26015-a044-4186-b60a-83d32509736b,"I would not touch the data at all. Use this for autocorrelation with NaNs:

http://www.mathworks.com/matlabcentral/fileexchange/43840-autocorrelation-and-partial-autocorrelation-with-nans/content/nanautocorr.m",,2013-10-10 09:58:27.403
185575,57248,10278.0,5,,CC BY-SA 3.0,09c07e23-6e2f-4df3-a2be-238b8fa63408,"If you treat the variable as ordinal you are assuming a gene-dosage effect.
This is essentially a two degree of freedom test.  You are doing a regression.
If you treat the variable as nominal you are not assuming any gene-dosage effect and instead comparing the mean of the three genotype groups this is a one degree of freedom test.
Hence the gene-dosage model (treating genotypes as ordinal) is more powerful.
",added 30 characters in body,2013-10-10 19:34:30.353
185425,57177,594.0,5,,CC BY-SA 3.0,b4c4d007-b8e9-455d-ac98-24914b0d487d,"As for qualitative differences, the lognormal and gamma are, as you say, quite similar. 

Indeed, in practice they're often used to model the same phenomena (some people will use a gamma where others use a lognormal). They are both, for example, constant-coefficient-of-variation models (the CV for the lognormal is $\sqrt{e^{\sigma^2} -1}$, for the gamma it's $1/\sqrt \alpha$).

[How can it be constant if it depends on a parameter, you ask? It applies when you model the scale (location for the log scale); for the lognormal, $\mu$ acts as a scale parameter, while for the gamma, the scale is the parameter that isn't the shape parameter (or its reciprocal if you use the shape-rate parameterization). I'll call the scale parameter for the gamma distribution $\beta$. Gamma GLMs model the mean ($\mu=\alpha\beta$) while holding $\alpha$ constant; in that case $\mu$ is also a scale parameter. A model with varying $\mu$ and constant $\alpha$ or $\sigma$ respectively will have constant CV.]

You might find it instructive to look at the density of their *logs*, which often shows a very clear difference.

The log of a lognormal random variable is ... normal. It's symmetric.

The log of a gamma random variable is left-skew. Depending on the value of the shape parameter, it may be quite skew or nearly symmetric.

Here's an example, with both lognormal and gamma having mean 1 and variance 1/4. The top plot shows the densities (gamma in green, lognormal in blue), and the lower one shows the densities of the logs:

![gamma and lognormal, densitiy and density of log][1]

(Plotting the log of the density of the logs is also useful. That is, taking a log-scale on the y-axis above)

This difference implies that the gamma has more of a tail on the left, and less of a tail on the right; the far right tail of the lognormal is heavier and its left tail lighter. And indeed, if you look at the skewness, of the lognormal and gamma, for a given coefficient of variation, the lognormal is more right skew ($\text{CV}^3+3\text{CV}$) than the gamma ($2\text{CV}$).


  [1]: https://i.stack.imgur.com/I9ARM.png",gave a 'simpler' form for lognormal skewness,2013-10-10 08:40:22.340
185426,57203,633.0,2,,CC BY-SA 3.0,d8b9fa3f-b3f3-4de4-b435-dd770c51c19c,"Yes, the gamma distribution is the maximum entropy distribution for which the mean $E(X)$ and mean-log $E(\log X)$ are fixed.  As with all exponential family distributions, it is the unique maximum entropy distribution for a fixed expected sufficient statistic.",,2013-10-10 09:03:03.037
185427,57202,12683.0,5,,CC BY-SA 3.0,af5bd193-6764-4fd4-a93f-0be534858189,"This may be a problem of interpretation, a misunderstanding of what a so-called ""direct effect"" coefficient really is.

In regression models with continuous predictor variables and no interaction terms -- that is, with no terms that are constructed as the product of other terms -- each variable's coefficient is the slope of the regression surface in the direction of that variable. It is constant, regardless of the values of the variables, and is obviously a measure of the effect of that variable.

In models with interactions -- that is, with terms that are constructed as the products of other terms -- that interpretation can be made without further qualification only for variables that are **not** involved in any interactions. The coefficient of a variable that **is** involved in interactions is the slope of the regression surface in the direction of that variable **when the values of all the variables that interact with the variable in question are zero**, and the significance test of the coefficient refers to the slope of the regression surface **only in that region of the predictor space**. Since there is no requirement that there actually be data in that region of the space, the apparent direct effect coefficient may bear little resemblance to the slope of the regression surface in the region of the predictor space where data were actually observed. There is no true ""direct effect"" in such cases; the best substitute is probably the ""average effect"": the slope of the regression surface in the direction of the variable in question, taken at each data point and averaged over all data points. For more on this, see http://stats.stackexchange.com/questions/65898/answer/65917",fixed typos,2013-10-10 09:11:52.483
185428,57175,12683.0,5,,CC BY-SA 3.0,a1c72a30-45e4-489a-b54d-d8637b93b401,"I have just delved into the basics of maximum likelihood estimation and expectation maximization. The latter is really difficult to follow and I am having a tough time in figuring how I can apply the EM method for parameter estimation by minimizing the error given in [paper][1]. The estimation problem is formulated as 

$x_n= s_n(\theta_0) + w_n  Eq(1)$


where $s_n$ is the signal of interest;  $w_n$ is a Gaussian white noise. The parameter estimate is obtained after minimization of $J$ (eq3)

$$\hat{\theta}= \arg  \min_{\theta} J(\theta) Eq(2)$$ and $$J = \sum ||u_{i-1} - u_i||^2$$ Eq(3)

where $u_n$ is a function,  $u_n = x_n - s_n(\theta)$. Minimizing $u_n$ will give us the parameter vector $\theta$ since $u_n$ will converge to $\theta_0$. So, $u_n$ generally becomes a data series. In the paper they have used nearest neighbor search for minimizing J and hence the representation of Eq(3) as a nearest neighbor search. 

In the original way, the search is initialized by taking random values of initial guesses of the parameters and doing a random search, stopping when $J$ is minimized for a given number of iterations, the parameters are incremented after each iteration by a very small number. 

My question is how do I replace EQ(3) and formulate the recursive search for optimal $J$ as EM method. The maximum-likelihood solution for the parameters,
under the additive white Gaussian noise assumption, corresponds
to minimization of the norm as follows $\theta_{ML} = \arg \min u_n Eq(4)$

 1. Can somebody give ideas on solving Eq(4) as ML; i.e how do I minimize J using ML? 
 2. I really do not understand how to replace Eq (3) by ML-based minimization since I cannot understand the formulation of the likelihood and other technical information.

  [1]: http://www.eurasip.org/Proceedings/Eusipco/Eusipco2000/SESSIONS/THUAM/OR1/CR1473.PDF","fixed typos, improved formatting",2013-10-10 09:14:54.500
185429,57203,633.0,5,,CC BY-SA 3.0,8c96897a-1d96-42b6-b2f6-1b6b9c6d56ff,"Yes, the gamma distribution is the maximum entropy distribution for which the mean $E(X)$ and mean-log $E(\log X)$ are fixed.  As with all exponential family distributions, it is the unique maximum entropy distribution for a fixed expected sufficient statistic.

To answer your question about physical processes that generate these distributions:  The lognormal distribution arises when the logarithm of X is normally distributed, for example, if X is the product of very many small factors.  If X is gamma distributed, it is the sum of many exponentially-distributed variates.  For example, the waiting time for many events of a Poisson process.",added 387 characters in body,2013-10-10 09:15:41.347
185430,57195,,25,,,aff4e00a-efc3-4e59-b7ce-cdf642c08abc,,http://twitter.com/#!/StackStats/status/388231387591237632,2013-10-10 09:15:50.517
185431,57164,12683.0,5,,CC BY-SA 3.0,67c56f53-78be-4009-aaf6-921619b97641,I have an experimentally observed distribution that looks very similar to a gamma or lognormal distribution. I've read that the [lognormal distribution](http://en.wikipedia.org/wiki/Log-normal_distribution) is the maximum entropy probability distribution for a random variate $X$ for which the mean and variance of $\ln(X)$ are fixed. Does the gamma distribution have any similar properties?,improved formatting,2013-10-10 09:20:31.077
185432,57204,4831.0,2,,CC BY-SA 3.0,c696db83-d611-4f5e-ad15-6fb2e477ab34,"You are correct that there's currently no good way to do seasonal ARIMA in statsmodels. Currently, I only have a half-baked solution for doing non-consecutive lags, but it's not public anywhere. It's a bit heavy, computations-wise. Unfortunately, I doubt I'll be able to work on this anytime soon (unless someone would be willing to fund the enhancement...). Contributions in this area would be very welcome.

https://github.com/statsmodels/statsmodels/issues/247
https://github.com/statsmodels/statsmodels/issues/232",,2013-10-10 09:22:00.363
185576,57223,22564.0,5,,CC BY-SA 3.0,66e09a7f-8995-4d05-9731-49469d5f6c4a,"I have a problem like the following:

1) There are six measurements for each individual with large within-subject variance 

2) There are two groups (Treatment and Control)

3) Each group consists of 5 individuals

4) I want to perform a significance test comparing the two groups to know if the group means are different from one another.


The data looks like this:
![http://s10.postimg.org/p9krg6f3t/examp.png][1]

And I have run some simulations using this code which does t tests to compare the group means. The group means were calculated by taking the means of the individual means. **This ignores within-subject variability**:


     n.simulations<-10000
        pvals=matrix(nrow=n.simulations,ncol=1)
        for(k in 1:n.simulations){
          subject=NULL
          for(i in 1:10){
            subject<-rbind(subject,as.matrix(rep(i,6)))
          }
          #set.seed(42)
          
          #Sample Subject Means
          subject.means<-rnorm(10,100,2)
          
          #Sample Individual Measurements
          values=NULL
          for(sm in subject.means){
            values<-rbind(values,as.matrix(rnorm(6,sm,20)))
          }
          
          out<-cbind(subject,values)
          
          #Split into GroupA and GroupB
          GroupA<-out[1:30,]
          GroupB<-out[31:60,]
          
          #Add effect size to GroupA
          GroupA[,2]<-GroupA[,2]+0
          
          colnames(GroupA)<-c(""Subject"", ""Value"")
          colnames(GroupB)<-c(""Subject"", ""Value"")
          
          #Calculate Individual Means and SDS
          GroupA.summary=matrix(nrow=length(unique(GroupA[,1])), ncol=2)
          for(i in 1:length(unique(GroupA[,1]))){
            GroupA.summary[i,1]<-mean(GroupA[which(GroupA[,1]==unique(GroupA[,1])[i]),2])
            GroupA.summary[i,2]<-sd(GroupA[which(GroupA[,1]==unique(GroupA[,1])[i]),2])
          }
          colnames(GroupA.summary)<-c(""Mean"",""SD"")
          
          
          GroupB.summary=matrix(nrow=length(unique(GroupB[,1])), ncol=2)
          for(i in 1:length(unique(GroupB[,1]))){
            GroupB.summary[i,1]<-mean(GroupB[which(GroupB[,1]==unique(GroupB[,1])[i]),2])
            GroupB.summary[i,2]<-sd(GroupB[which(GroupB[,1]==unique(GroupB[,1])[i]),2])
          }
          colnames(GroupB.summary)<-c(""Mean"",""SD"")
          
          Summary<-rbind(cbind(1,GroupA.summary),cbind(2,GroupB.summary))
          colnames(Summary)[1]<-""Group""
          
          pvals[k]<-t.test(GroupA.summary[,1],GroupB.summary[,1], var.equal=T)$p.value
        }


And here is code for plots:


    #Plots
    par(mfrow=c(2,2))
    boxplot(GroupA[,2]~GroupA[,1], col=""Red"", main=""Group A"", 
            ylim=c(.9*min(out[,2]),1.1*max(out[,2])),
            xlab=""Subject"", ylab=""Value"")
    stripchart(GroupA[,2]~GroupA[,1], vert=T, pch=16, add=T)
    #abline(h=mean(GroupA[,2]), lty=2, lwd=3)
    
    for(i in 1:length(unique(GroupA[,1]))){
      m<-mean(GroupA[which(GroupA[,1]==unique(GroupA[,1])[i]),2])
      ci<-t.test(GroupA[which(GroupA[,1]==unique(GroupA[,1])[i]),2])$conf.int[1:2]
      
      points(i-.2,m, pch=15,cex=1.5, col=""Grey"")
      segments(i-.2,
               ci[1],i-.2,
               ci[2], lwd=4, col=""Grey""
      )
    }
    legend(""topleft"", legend=c(""Individual Means +/- 95% CI""), bty=""n"", pch=15, lwd=3, col=""Grey"")
    
    
    boxplot(GroupB[,2]~GroupB[,1], col=""Light Blue"", main=""Group B"", 
            ylim=c(.9*min(out[,2]),1.1*max(out[,2])),
            xlab=""Subject"", ylab=""Value"")
    stripchart(GroupB[,2]~GroupB[,1], vert=T, pch=16, add=T)
    #abline(h=mean(GroupB[,2]), lty=2, lwd=3)
    
    for(i in 1:length(unique(GroupB[,1]))){
      m<-mean(GroupB[which(GroupB[,1]==unique(GroupB[,1])[i]),2])
      ci<-t.test(GroupB[which(GroupB[,1]==unique(GroupB[,1])[i]),2])$conf.int[1:2]
      
      points(i-.2,m, pch=15,cex=1.5, col=""Grey"")
      segments(i-.2,
               ci[1],i-.2,
               ci[2], lwd=4, col=""Grey""
      )
    }
    legend(""topleft"", legend=c(""Individual Means +/- 95% CI""), bty=""n"", pch=15, lwd=3, col=""Grey"")
    
    
    boxplot(Summary[,2]~Summary[,1], col=c(""Red"",""Light Blue""), xlab=""Group"", ylab=""Average Value"",
            ylim=c(.9*min(Summary[,2]),1.1*max(Summary[,2])),
            main=""Individual Averages"")
    stripchart(Summary[,2]~Summary[,1], vert=T, pch=16, add=T)
    
    points(.9, mean(GroupA.summary[,1]), pch=15,cex=1.5, col=""Grey"")
    segments(.9,
             t.test(GroupA.summary[,1])$conf.int[1],.9,
             t.test(GroupA.summary[,1])$conf.int[2], lwd=4, col=""Grey""
    )
    
    points(1.9, mean(GroupB.summary[,1]), pch=15,cex=1.5, col=""Grey"")
    segments(1.9,
             t.test(GroupB.summary[,1])$conf.int[1],1.9,
             t.test(GroupB.summary[,1])$conf.int[2], lwd=4, col=""Grey""
    )
    legend(""topleft"", legend=c(""Group Means +/- 95% CI""), bty=""n"", pch=15, lwd=3, col=""Grey"")
    
    
    hist(pvals, breaks=seq(0,1,by=.05), col=""Grey"",
         main=c(paste(""# sims="", n.simulations),
                paste(""% Sig p-values="",100*length(which(pvals<0.05))/length(pvals)))
    )

Now, it seems to me that because each individual mean is an estimate itself, that we should be less certain about the group means than shown by the 95% confidence intervals indicated by the bottom-left panel in the figure above. Thus the p-values calculated are underestimating the true variability and should lead to increased false-positives if we wish to extrapolate to future data.

So what is the correct way to analyze this data?


**Bonus:**

The example above is a simplification. For the actual data: 

1) The within-subject variance is positively correlated with the mean. 

2) Values can only be multiples of two. 

3) The individual results are not roughly normally distributed. They suffer from zero floor effect, and have long tails at the positive end. 

4) Number of Subjects in each group are not necessarily equal. 

Previous literature has used the t-test ignoring within-subject variability and other nuances as was done for the simulations above. Are these results reliable? If I can extract some means and standard errors from the figures how would I calculate the ""correct"" p-values.

**EDIT:**

Ok, here is what *actual* data looks like. There is also three groups rather than two:

![enter image description here][2]

dput() of data:

    structure(c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
    1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
    1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 
    2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 
    2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 
    3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 
    3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 
    6, 7, 7, 7, 7, 7, 7, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 10, 
    10, 10, 10, 10, 10, 11, 11, 11, 11, 11, 11, 12, 12, 12, 12, 12, 
    12, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 14, 14, 15, 15, 15, 
    15, 15, 15, 16, 16, 16, 16, 16, 16, 17, 17, 17, 17, 17, 17, 18, 
    18, 18, 18, 18, 18, 2, 0, 16, 2, 16, 2, 8, 10, 8, 6, 4, 4, 8, 
    22, 12, 24, 16, 8, 24, 22, 6, 10, 10, 14, 8, 18, 8, 14, 8, 20, 
    6, 16, 6, 6, 16, 4, 2, 14, 12, 10, 4, 10, 10, 8, 4, 10, 16, 16, 
    2, 8, 4, 0, 0, 2, 16, 10, 16, 12, 14, 12, 8, 10, 12, 8, 14, 8, 
    12, 20, 8, 14, 2, 4, 8, 16, 10, 14, 8, 14, 12, 8, 14, 4, 8, 8, 
    10, 4, 8, 20, 8, 12, 12, 22, 14, 12, 26, 32, 22, 10, 16, 26, 
    20, 12, 16, 20, 18, 8, 10, 26), .Dim = c(108L, 3L), .Dimnames = list(
        NULL, c(""Group"", ""Subject"", ""Value"")))


**EDIT 2:**

In response to Henrik's answer:
So if I instead perform anova followed by TukeyHSD procedure on the individual averages as shown below, I could interpret this as underestimating my p-value by about 3-4x? 

My goal with this part of the question is to understand how I, as a reader of a journal article, can better interpret previous results given their choice of analysis method. For example they have those ""stars of authority"" showing me 0.01>p>.001. So if i accept 0.05 as a reasonable cutoff I should accept their interpretation? The only additional information is mean and SEM.

    #Get Invidual Means
    summary=NULL
    for(i in unique(dat[,2])){
    sub<-which(dat[,2]==i)
    summary<-rbind(summary,cbind(
    dat[sub,1][1],
    dat[sub,2][1],
    mean(dat[sub,3]),
    sd(dat[sub,3])
    )
    )
    }
    colnames(summary)<-c(""Group"",""Subject"",""Mean"",""SD"")
    
    TukeyHSD(aov(summary[,3]~as.factor(summary[,1])+ (1|summary[,2])))
    
    #      Tukey multiple comparisons of means
    #        95% family-wise confidence level
    #    
    #    Fit: aov(formula = summary[, 3] ~ as.factor(summary[, 1]) + (1 | summary[, 2]))
    #    
    #    $`as.factor(summary[, 1])`
    #             diff       lwr       upr     p adj
    #    2-1 -0.672619 -4.943205  3.597967 0.9124024
    #    3-1  7.507937  1.813822 13.202051 0.0098935
    #    3-2  8.180556  2.594226 13.766885 0.0046312

  [1]: https://i.stack.imgur.com/55V9J.png
  [2]: https://i.stack.imgur.com/k1xWd.png",added 1451 characters in body,2013-10-10 19:45:44.693
185579,57249,19264.0,3,,CC BY-SA 3.0,c104c76e-1ff7-4661-8be2-af1d7ad779d7,<gamma-distribution><sum>,,2013-10-10 19:49:21.903
185434,57206,22555.0,2,,CC BY-SA 3.0,5f158851-751e-43d9-8312-58c314a0d914,"This question borders on statistics theory too - testing for normality with limited data may be questionable (although we all have done this from time to time).

As an alternative, you can look at kurtosis and skewness coefficients.  If you can get a copy of **Hahn and Shapiro: Statistical Models in Engineering** you can look up the factors Beta 1 and Beta 2 (pages 42 to 49) and the Chart 6-1 of Page 197.  The theory behind this can be found on Wikipedia (see Pearson Distribution).

Basically you need to calculate so called Beta 1 and Beta 2.  If Beta 1 is 0 and Beta 2 is 3 then an assumption can be made that these data are approaching normality.  Given this is a rough test but with limited data any test could be considered a rough one.

Beta 1 is related to the moments 2 and 3, or variance and [skewness](http://en.wikipedia.org/wiki/Skewness), respectively.  In Excel, these are VAR and SKEW.  Where ... is your data array, the formula is:

    Beta1 = SKEW(...)^2/VAR(...)^3

Beta 2 is related to the moments 2 and 4, or the variance and [kurtosis](http://en.wikipedia.org/wiki/Kurtosis), respectively.  In Excel, these are VAR and KURT.  Where ... is your data array, the formula is:

    Beta2 = KURT(...)/VAR(...)^2

Then you can check these against the values of 0 and 3, respectively.  Granted this is a very rough test (with some issues) but you may want to consider it as a preliminary check before going to a more rigorous method.  It also has the advantage of potentially identifying another distribution.  For example, Uniform, Normal, Student's t, Beta, Gamma, Exponential, and Log-Normal can be indicated:

    Uniform: 0, 1.8
    Exponential: 4, 9
    Normal: 0, 3
    Students-t: 0, 0 to 3 (a range) 

Gamma can be identified from a line, and Beta, Beta J and Beta U from regions.  These are illustrated in Hahn and Shapiro Fig 6-1.

Consider this a rough screening method, but it could indicate where further assessment is worthwhile.

There are also adjustment mechanisms to the calculation of Beta1 and Beta2 where data is limited - but that is beyond this post.



",,2013-10-10 09:59:06.940
