id,owner_user_id,post_type_id,accepted_answer_id,parent_id,owner_display_name,title,tags,content_license,body,creation_date
333796,,1,333805.0,,anon,What is it called to use random error as evidence?,<terminology>,CC BY-SA 4.0,"<p>There are 100 clinical trials. I have 95% confidence and report five of them that are successful. Then, I claim my drug works.</p>
<p>What is this called, when I only publish good results and rely purely on random error? It's <em>publication bias</em>, but there must be a general term.</p>
<p><a href=""https://www.bmj.com/content/352/bmj.i637"" rel=""nofollow noreferrer"">https://www.bmj.com/content/352/bmj.i637</a></p>
<blockquote>
<p>The proportion of clinical trials published within 24 months of study completion ranged from 10.8% (4/37) to 40.3% (31/77) across academic medical centers, whereas results reporting on ClinicalTrials.gov ranged from 1.6% (2/122) to 40.7% (72/177)</p>
</blockquote>
<p>Do they seriously have 95% confidence and report 5% of results?</p>
",2020-12-30 14:10:39.733
333797,211.0,1,,,,Is there a G-test equivalent for continuous variables?,<hypothesis-testing><chi-squared-test><goodness-of-fit><likelihood-ratio><kullback-leibler>,CC BY-SA 4.0,"<p>The <a href=""https://en.wikipedia.org/wiki/G-test#Relation_to_Kullback%E2%80%93Leibler_divergence"" rel=""nofollow noreferrer"">G-test</a> is similar to the chi-square test for goodness of fit. It is proportional to the <a href=""https://en.wikipedia.org/wiki/Kullback%E2%80%93Leibler_divergence"" rel=""nofollow noreferrer"">kl-divergence</a>.</p>
<p>I am wondering if there is a similar test that is applicable to continuous variables. Since there is a <a href=""https://en.wikipedia.org/wiki/Kullback%E2%80%93Leibler_divergence#Definition"" rel=""nofollow noreferrer"">continuous version</a> of kl-divergence, so I imagine there could be something of this sort.</p>
<p>I'm also guessing the <a href=""https://en.wikipedia.org/wiki/Kolmogorov%E2%80%93Smirnov_test"" rel=""nofollow noreferrer"">Kolmogorov–Smirnov test</a> wouldn't be the answer, since it focuses on goodness of fit based on max distance of the CDF, while kl-divergence is a metric that relies an averaging.</p>
",2020-12-30 14:35:40.450
333798,211463.0,2,,102770.0,,,,CC BY-SA 4.0,"<p>You can't have accuracy scores without the real values. However, you can split your data into test and training data to test the model accuracy. If the model is having good results, it will probably also work well on forecasting future data. When you have access to future data values, you will then be able to compare those values.</p>
",2020-12-30 14:39:50.883
217992,6708.0,1,,,,Time varying (auto)correlation estimation,<time-series><references><autocorrelation><time-varying-covariate>,CC BY-SA 4.0,"<p>I would need to estimate a time varying autocorrelation of a variable. Do you have any references or examples? 
I've tried to search for a package in <code>R</code> but I wasn't able to find it.
Do you have any suggestion? (it would be fine also in Matlab or Stata).</p>
",2018-01-22 12:38:46.880
333799,237420.0,1,,,,"To estimate the total amount of veterans in U.S. with total population given as auxiliary variable, should I use regression or ratio estimation?",<regression><self-study><estimation><sampling>,CC BY-SA 4.0,"<p>There is a sample of size =100 of counties in U.S. where for each county a total population and amount of veterans are given. The sample is drawn using simple random sampling. What would be the best estimation method to use, in case I'd like to estimate the total amount of veterans in U.S. As I understand the ratio estimation is used when there is a correlation between the estimated variable and auxiliary variable. And regression estimation is used, when there is a linear relationship between variables, but there isn't proportionality. In this case, I suppose there should be both linear correlation between total population in a county and the amount of veterans and proportionality. Ratio estimation in this instance seems like a valid method to use, but I am not sure. Because I don't have a clear idea of what proportionality means in this instance. The total amount of all population is given as well. Can someone help?
I tried to estimate the total amount of veterans using formula: <span class=""math-container"">$\frac{y_T}{x_T} \cdot X_T$</span>, where <span class=""math-container"">$y_T$</span> is total amount of veterans from all the sample counties and <span class=""math-container"">$x_T$</span> - the total sample population. <span class=""math-container"">$X_T$</span> is total population in U.S. at the time. I also computed the regular total population estimator: <span class=""math-container"">$N\bar{y}$</span> and it was much larger than the ratio estimator. In what instances the ratio estimator is more precise than the regular one? Also, how to get standard error for the ratio estimate?</p>
",2020-12-30 14:40:12.087
333800,39005.0,2,,9524.0,,,,CC BY-SA 4.0,"<p><a href=""https://en.wikipedia.org/wiki/The_Man_Who_Knew_Infinity_(film)"" rel=""nofollow noreferrer"">The Man Who Knew Infinity</a> is based on the life of Srinivasa Ramanujan.</p>
<p>It's a beautiful movie directed by Matthew Brown. Mathematicians <a href=""https://en.wikipedia.org/wiki/Manjul_Bhargava"" rel=""nofollow noreferrer"">Manjul Bhargava</a> and <a href=""https://en.wikipedia.org/wiki/Ken_Ono"" rel=""nofollow noreferrer"">Ken Ono</a> collaborated on the film.</p>
",2020-12-30 14:42:41.227
333801,,2,,333796.0,Grand Torini,,,CC BY-SA 4.0,"<p>Cherry picking, suppressing evidence, or the fallacy of incomplete evidence ... you can check <a href=""https://en.wikipedia.org/wiki/Cherry_picking"" rel=""noreferrer"">Wikipedia</a>:</p>
<blockquote>
<p>Cherry picking, suppressing evidence, or the fallacy of incomplete evidence is the act of pointing to individual cases or data that seem to confirm a particular position while ignoring a significant portion of related and similar cases or data that may contradict that position.</p>
</blockquote>
",2020-12-30 14:43:22.700
333802,199619.0,2,,333797.0,,,,CC BY-SA 4.0,"<p>The G-test has become a favorite of mine for proportion testing. ;)</p>
<p>The way it works is by fitting a (multinomial) logistic regression model with a factor variable as a predictor, plus an intercept. Then it fits an intercept-only model. Finally, it performs a likelihood ratio test of the factor variable by comparing the two models. (I have verified this with simulations in R, and I would encourage skeptical readers to do the same.)</p>
<p>If you want to do something similar but for a continuous predictor, fit a model with that predictor (and intercept), fit a model with just the intercept, and perform a likelihood ratio test.</p>
",2020-12-30 14:46:09.127
333803,232582.0,2,,333775.0,,,,CC BY-SA 4.0,"<p>In what context are these terms? Surely they must be defined somewhere if needed. If you thought about them, then their definition is up to you.</p>
<p>&quot;Inter-annual variability&quot; doesn't tell much. It could be the variance between yearly averages, i.e. the average of the variance within year 1, variance within year 2 etc. but that would give you only one number. Or it could be the year-over-year variance, i.e. the variance of: variable at day 1 year 1, day 1 year 2 etc., like stock returns (though I don't see this making much sense here). It may make more sense to get the &quot;intra-annual variance&quot; here, i.e. the variance of the variable within a year.</p>
<p>&quot;Seasonal amplitude&quot; is just as vague. Could mean the absolute distance of the most extreme value observed (negative or positive) from the mean of that year/season. Or it could mean fitting a Fourier series (a sine or cosine curve may do) for each year/season and calculating the magnitude of the amplitude of the wave.</p>
",2020-12-30 14:51:12.787
333804,,2,,333796.0,Anton,,,CC BY-SA 4.0,"<p>Although the technical details may deter folk from answering, they are secondary to your main question about English terminology.</p>
<p>Nevertheless, let's get them out of the way. You have 95% confidence in the results; I take this to mean you <em><strong>knew</strong></em> that 5 in a hundred fail. The chance of randomly picking 1 success from a batch of 100 is 95/100, leaving 99 to choose from. A second success of 1 from 99 has chance 94/99, and so forth. It works out that the chance of randomly picking 5 successes from 100 is about 77%.</p>
<p>But you have presented 5 successes to the world as evidence that the drug works with 100% confidence rather the 77% confidence that you should have inferred. This is at least <em>statistical misrepresentation</em>.</p>
<p>Even if you chose your five examples at random, you have chosen to present a circumstance that happens only 77% of the time in such trials as one that always happens. This is <em>unwarranted inference</em>.</p>
<p>Or you may have chosen your five examples knowing them to be successes. This is selective bias and is <em>statistical falsification</em>.</p>
",2020-12-30 15:08:01.010
333805,1664.0,2,,333796.0,rajah9,,,CC BY-SA 4.0,"<h1><span class=""math-container"">$p$</span>-value hacking</h1>
<blockquote>
<p>I’ve learned that the headline-grabbing cases of misconduct and fraud are mere distractions. The state of our science is strong, but it’s plagued by a universal problem: Science is hard — really f**ing hard. If we’re going to rely on science as a means for reaching the truth — and it’s still the best tool we have — it’s important that we understand and respect just how difficult it is to get a rigorous result. I could pontificate about all the reasons why science is arduous, but instead I’m going to let you experience one of them for yourself. Welcome to the wild world of <strong><span class=""math-container"">$p$</span>-hacking</strong>.</p>
</blockquote>
<p>From an introductory paragraph at &quot;<a href=""https://fivethirtyeight.com/features/science-isnt-broken/#part1"" rel=""noreferrer"">Science isn't broken</a>,&quot; a feature at Fivethirtyeight.com (Christie Aschwanden, Aug. 19, 2015).</p>
<p>The article describes how you can achieve publishable results (and reject a null hypothesis) even though the results are not reproducible.</p>
<p>The <span class=""math-container"">$p$</span>-value is that &quot;due to random chance&quot; footnote that you are looking for. By hacking it, you can get your results published.</p>
",2020-12-30 15:15:50.223
333806,9081.0,2,,9524.0,,,,CC BY-SA 4.0,"<p><a href=""https://en.wikipedia.org/wiki/Stand_and_Deliver"" rel=""nofollow noreferrer"">Stand and Deliver</a> is a good film about the Bolivian-born math teacher <a href=""https://en.wikipedia.org/wiki/Jaime_Escalante"" rel=""nofollow noreferrer"">Jaime Escalante</a>. Inspiring! <a href=""https://www.npr.org/templates/story/story.php?storyId=125380015"" rel=""nofollow noreferrer"">See this commentary</a></p>
",2020-12-30 15:36:22.567
333807,154739.0,2,,333419.0,,,,CC BY-SA 4.0,"<p><strong>NOTE: I'm still editing this post, need a bit more time to finish</strong></p>
<p>Here's a philosophical aside on the limits of few-shot learning. It is not exactly the answer to the question, but I guess it could help set the expectations straight.</p>
<p><strong>Part 1: Naive estimate of number of samples needed for classifier convergence</strong>. Let's say we did some dimensionality reduction on the available images and extracted <span class=""math-container"">$N$</span> features. We could argue that these features are representative of the images as finer features are weak and likely imperceptible for the human eye. For simplicity, let us assume that all of the features are orthogonal. Further, for the sake of the argument, let's assume that exactly 1 of these features is used by the participant to classify the images as those they like vs those they don't. Our goal is to find which feature that is. We have to know this well, or we would not be able to make predictions. Let's assume that each feature has a standard normal distribution <span class=""math-container"">$\mathcal{N}(0,1)$</span> over the available images, and that the important feature will be greater than zero if the image is liked, otherwise below, meaning that the participant will like approximately half of all the images. The question now is: how many trials do we require to find the correctly-predicting feature. The expected number is <span class=""math-container"">$\log_2 N$</span> - there will be some features which will be predictive at random, and at every trial each of them will have 50% probability of still being predictive by chance, meaning that 50% of them will drop out. A related and a bit more realistic question is - how many trials do we require to guarantee that all non-informative features have dropped off (e.g. with 95% confidence). A little less intuitively, but this value also scales as <span class=""math-container"">$\log_2 N$</span>. The proof is as follows: after <span class=""math-container"">$t$</span> trials, the probability that one non-informative feature still looks informative by chance is <span class=""math-container"">$p_1 = 2^{-t}$</span>. We are looking for the probability that <span class=""math-container"">$N$</span> non-informative features have all been revealed, and we want this probability to be greater or equal to 95%. This can be written as <span class=""math-container"">$(1 - p_1)^N \geq 0.95$</span>. If we solve this inequality for <span class=""math-container"">$t$</span> and use series expansion, we will get <span class=""math-container"">$t \geq C + \log_2 N + O(\frac{1}{N})$</span> for some small constant <span class=""math-container"">$C$</span>.</p>
<p><strong>Part 2: Effect of noise</strong>. But this is the absolute lowest unrealistic estimate. The difficulty starts when we consider that participants such as humans and mammals are known to have variance in their choice, meaning that they do not stay consistent to their general strategy at all trials. To model this, we must allow for a fraction of trials to be non-informative. Let's say that fraction of correct trials for informative features is <span class=""math-container"">$p_I = 90\%$</span>. We need a condition to refute the feature if it is non-informative. Dropping some finer details of <a href=""https://en.wikipedia.org/wiki/Statistical_hypothesis_testing"" rel=""nofollow noreferrer"">hypothesis testing</a>, we will find the fraction <span class=""math-container"">$\phi=\frac{t_{good}}{t}$</span> of trials for which the feature is informative, and compare it with <span class=""math-container"">$p_I$</span>. The more trials we measure, the closer we would expect the observed fraction to be to the true fraction. So, we would consider the channel as informative, if the observed fraction of trials <span class=""math-container"">$\phi$</span> is greater or equal to some threshold <span class=""math-container"">$\phi_0$</span>, which can be written as</p>
<p><span class=""math-container"">$$\phi_0 = p_I+\frac{\sigma_I}{\sqrt{t}}K$$</span></p>
<p>where <span class=""math-container"">$\sigma_I$</span> is the variance of the fraction (in our binomial case it is <span class=""math-container"">$\sigma_I = \sqrt{p_I(1-p_I)}$</span>), and <span class=""math-container"">$K$</span> is some constant which depends on the desired confidence of the test (for normal approximation it is <span class=""math-container"">$K=\sqrt{2}erf^{-1}(2\alpha - 1)$</span> where <span class=""math-container"">$\alpha$</span> is the confidence level). Next, we need to find the probability that a non-informative feature fails the test <span class=""math-container"">$\phi \geq \phi_0$</span>, namely, that the result will be <span class=""math-container"">$\phi &lt; \phi_0$</span>. For a non-informative trial, the fraction of correct trials will be <span class=""math-container"">$p_{NI}=50\%$</span>. Using <a href=""https://en.wikipedia.org/wiki/De_Moivre%E2%80%93Laplace_theorem"" rel=""nofollow noreferrer"">DeMoivre-Laplace approximation</a>, the sample fraction for non-informative features will be normally distributed, namely <span class=""math-container"">$$\phi \sim \mathcal{N}(\frac{1}{2}, \frac{1}{4t})$$</span></p>
<p><strong>Part 3: Effect of feature synergy</strong>. Finally, situation is further complicated if individual features are insufficient for good prediction, and synergistic predictors are required. For example, if we require a pair of features to be simultaneously high (e.g. a person likes red images that are also very sharp), then we effectively have <span class=""math-container"">$N^2$</span> features to consider.</p>
<p><strong>TL;DR</strong>: Humans have to be cheating when performing few-shot learning. The only way to learn fast is to have prior information on what features are likely to be salient (predictive of outcome).</p>
",2020-12-30 15:40:56.757
333809,238585.0,2,,307384.0,,,,CC BY-SA 4.0,"<p>One of the differences is that bootstrap does not preserve the order of the observations. It will sample observations (or blocks of observations, if using Block Bootstrap) in random order. Because you mentioned MLdP, I assume that you are working with financial time series. A possible disadvantage of bootstrapping is that it will not always preserve some properties of the time series such as autocorrelation and volatility clustering. The Tapered Block Bootstrap mitigates but does not completely eliminate those limitations.</p>
<p>In contrast, CPCV preserves the original order of the samples and just uses different parts of the dataset as training and validation data.</p>
",2020-12-30 16:43:29.467
333810,184331.0,2,,20582.0,,,,CC BY-SA 4.0,"<p>Here is my understanding, gathered largely from the paper <a href=""https://www.sciencedirect.com/science/article/abs/pii/0165168494900299"" rel=""nofollow noreferrer"">https://www.sciencedirect.com/science/article/abs/pii/0165168494900299</a></p>
<p>First, some non-rigorous reasoning. PCA produces an orthogonal matrix defined up to a +-1 scaling of the columns, while ICA (when applicable) yields a generic matrix defined up to any scaling and reordering of the columns. If ICA and PCA give the same matrix, then the true matrix <span class=""math-container"">$A$</span> can be obtained from it by column scaling and reordering, and thus has orthogonal columns, and this is the condition of PCA and ICA coincidence. When the sources are Gaussian, ICA simply does not work.</p>
<p>Now for an attempt at a more thorough argument. I am describing this in terms of random variables, not samples from them - the latter will behave similarly, but with an effect of sampling noise. (So, a 'known random vector <span class=""math-container"">$x$</span>' below means that the joint distribution of its components is fully known).</p>
<p>ICA</p>
<p>Suppose <span class=""math-container"">$x$</span> and <span class=""math-container"">$s$</span> are column vectors of random variables with zero means, and <span class=""math-container"">$x = As$</span>, where A is a full-rank constant matrix (possibly non-square with more rows than columns), and the components of <span class=""math-container"">$s$</span> are independent. ICA is defined as finding the matrix <span class=""math-container"">$A$</span> for a known vector <span class=""math-container"">$x$</span> (and then <span class=""math-container"">$s$</span> can also be found from the equation). It is not possible to find exactly <span class=""math-container"">$A$</span> as any matrix from the set obtained from <span class=""math-container"">$A$</span> by an arbitrary scaling of each column and an arbitrary permutation of the columns will also yield an <span class=""math-container"">$s$</span> whose components are independent. Thus, the best that can be done is finding this set of matrices. And this is possible if the components of true vector <span class=""math-container"">$s$</span> have finite, nonzero variances, and at most one of them is Gaussian (this is the theorem of ICA identifiability, see COROLLARY 13 in the paper).</p>
<p>PCA</p>
<p>Let <span class=""math-container"">$x$</span> be a column vector of random variables with zero mean and a finite covariance matrix. PCA is defined as finding an orthogonal matrix <span class=""math-container"">$Q$</span> such that for <span class=""math-container"">$\tilde{s}$</span> defined by <span class=""math-container"">$x = Q \tilde{s}$</span>, the components of <span class=""math-container"">$\tilde{s}$</span> are uncorrelated and their variances form a (weakly) decreasing sequence. Again, there is an indetermination: for any such <span class=""math-container"">$Q$</span>, a matrix obtained by multiplying any subset of the columns by -1 will also satisfy the conditions. If the variances of the components of <span class=""math-container"">$\tilde{s}$</span> are all different, this -1 scaling is the only indetermination, otherwise, for any set of components of <span class=""math-container"">$s$</span> with the same variance, <span class=""math-container"">$Q$</span> can be multiplied by an arbitrary rotation matrix in the space of the corresponding columns.</p>
<p>Now let us consider when ICA and PCA can give the same result. Let <span class=""math-container"">$x = As$</span>, with <span class=""math-container"">$A$</span> being a square matrix and <span class=""math-container"">$s$</span> satisfying the conditions of ICA identifiability. Let <span class=""math-container"">$x = Q \tilde{s}$</span> be the PCA of <span class=""math-container"">$x$</span>, and suppose for now that the variances of the components of <span class=""math-container"">$\tilde{s}$</span> are all different. If <span class=""math-container"">$Q$</span> satisfies the conditions of ICA then it must coincide with the true matrix <span class=""math-container"">$A$</span> up to a scaling and reordering of columns. Thus, <span class=""math-container"">$A$</span> must have orthogonal columns (which is equivalent to <span class=""math-container"">$A^T A$</span> being diagonal). Conversely, if <span class=""math-container"">$A$</span> has orthogonal columns, then by scaling them to unit norm and ordering by strictly decreasing variance of <span class=""math-container"">$s_i$</span>, we obtain an orthogonal matrix and uncorrelated sources in the proper order, and thus, one of the possible PCA decompositions.</p>
<p>To sum up, the orthogonality of the columns of <span class=""math-container"">$A$</span> is a necessary and sufficient condition of ICA and PCA 'coincidence' under the above assumptions. The 'coincidence' should be understood as the fact that the sets of matrices obtained by both methods intersect, and each has minimal indetermination.</p>
<p>Concerning the question about an example where the covariance of <span class=""math-container"">$x$</span> is not diagonal, we can take <span class=""math-container"">$s_1$</span> uniform on [-1,1], <span class=""math-container"">$s_2$</span> uniform on [-2,2], and <span class=""math-container"">$A$</span> a rotation in 2D by an angle that is not an integer multiple of <span class=""math-container"">$\pi / 2$</span> (otherwise <span class=""math-container"">$cov(x)$</span> is diagonal). Here is an example for a rotation by <span class=""math-container"">$\pi / 6$</span>, with 1000 samples:
<a href=""https://i.stack.imgur.com/B5xdV.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/B5xdV.png"" alt=""Comparison of PCA and ICA"" /></a>
The lines are: black - true axes, blue - principal component directions, red - independent component directions. PCA was computed by the MATLAB function pca, while ICA was obtained using the EEGLAB package with a call: &quot;runica(y, 'extended', 1);&quot; The extended algorithm is needed if some components have distributions with negative excess kurtosis (called subgaussian, or platykurtic, distributions), as is the case here for uniform distributions.</p>
<p>If we remove the assumption of different variances of <span class=""math-container"">$\tilde{s}_i$</span>, keeping the ICA identifiability and the orthogonality of the columns of <span class=""math-container"">$A$</span>, PCA will be unable to select the 'true' basis within any subspace corresponding to the same variance, while ICA, as always, will find this basis up to a reordering and rescaling. Thus, the set of matrices satisfying the PCA conditions will include the set of ICA matrices with normalized columns, but the PCA set will be substantially larger (and thus give less information about the true sources).</p>
<p>Now let us try to remove the assumption of ICA identifiability. As an example, consider the situation when <span class=""math-container"">$A$</span> is square and <span class=""math-container"">$s$</span> has a multivariate Gaussian distribution with a diagonal covariance matrix having different values on the diagonal. In this case, the <span class=""math-container"">$\tilde{s}$</span> obtained by PCA will also be multivariate Gaussian, and its components will be uncorrelated and thus independent. So, the set of matrices produced by PCA will be included in the set provided by ICA. However, the indetermination in ICA will be larger than usual (i.e., than in the case of ICA identifiability). Indeed, if <span class=""math-container"">$A$</span> is the true matrix, and <span class=""math-container"">$D$</span> is the (diagonal) covariance matrix of <span class=""math-container"">$s$</span> then <span class=""math-container"">$A D^{1/2} R$</span> will be an ICA matrix for any rotation R. This can be seen from the fact that <span class=""math-container"">$A D^{1/2}$</span> is an ICA matrix with such a scaling that the corresponding sources have unit covariance (and are multivariate Gaussian). Any rotation of these sources will conserve this property and thus keep them independent. So, under these assumptions, if <span class=""math-container"">$A$</span> does not have orthogonal columns, the PCA matrix set will not include the true <span class=""math-container"">$A$</span>, while the ICA set will, but will have a larger than usual indetermination. Conversely, if <span class=""math-container"">$A$</span> has orthogonal columns, PCA will find <span class=""math-container"">$A$</span> with its minimal indetermination, while the ICA matrix set will contain A together with many other matrices (in practice, a random one of them will be output by software).</p>
<p>As a conclusion for applications, if the columns of <span class=""math-container"">$A$</span> are known to be orthogonal and <span class=""math-container"">$s_i$</span> have different variances, go with PCA (regardless of the distribution of <span class=""math-container"">$s_i$</span>, but if more than one of them are Gaussian, then, out of the two methods, only PCA will recover <span class=""math-container"">$A$</span> and <span class=""math-container"">$s$</span> under these assumptions). In all other cases, ICA is the way to go.</p>
",2020-12-30 17:01:59.440
333811,255264.0,1,,,,overfitting on less training data,<machine-learning><neural-networks><classification><python><overfitting>,CC BY-SA 4.0,"<p>I have a fact as follows:</p>
<blockquote>
<p>If we have a classifier trained on less training data is more likely
to overfit.</p>
</blockquote>
<p>This Fact is  true.</p>
<p>I have a challenging question here. Is there any guarantee that when we have less training data we always get stuck in overfitting?</p>
",2020-12-30 17:13:00.183
333812,24753.0,2,,333773.0,,,,CC BY-SA 4.0,"<p>I think you are right to doubt the output. I tried to replicate the result by implementing the <a href=""https://www.itl.nist.gov/div898/handbook/eda/section3/eda35f.htm"" rel=""nofollow noreferrer"">Chi-square test</a> as it is supposed to work for categorical data, e.g. see this <a href=""https://en.wikipedia.org/wiki/Chi-squared_test#Example_chi-squared_test_for_categorical_data"" rel=""nofollow noreferrer"">link</a>. I don't get the result that comes from <a href=""https://scikit-learn.org/stable/modules/generated/sklearn.feature_selection.chi2.html"" rel=""nofollow noreferrer"">sklearn.feature_selection.chi2</a>, here's my code:and outputs:</p>
<pre><code>import numpy as np
from scipy.stats import chi2
from sklearn import feature_selection 
np.random.seed(1)

c = 291
n = 343180
X = np.random.randint(c,size=(n,1))
y = np.random.randint(c,size=(n,1))

print('chi2 test stat, pval:',feature_selection.chi2(X, y))

# assuming classes are in rows, calculate expected for rows
p_class = np.zeros((c,1), dtype=np.double)
for yi in y:
  p_class[yi] = p_class[yi] + 1
p_class = p_class / n

n_feat = np.zeros((c,1))
for x in X:
  n_feat[x] = n_feat[x] + 1

exp = p_class @ n_feat.T

# feature levels are columns  
obs = np.zeros((c,c))
for i in np.arange(n):
  obs[y[i],X[i]] = obs[y[i],X[i]] + 1


#print(exp)
#print(obs)

stat = np.sum((obs-exp)**2/exp)
dof = (c-1)**2
chi2crit = chi2.ppf(1-0.05,df=dof)
pval = 1-chi2.cdf(stat,df=dof)
print('my stat,pval,crit(5%):',stat,pval,chi2crit)


chi2 test stat, pval: (array([13790.24430418]), array([0.]))
my stat,pval,crit(5%): 84025.71482666291 0.5712498907190868 84775.72566291611
</code></pre>
",2020-12-30 17:46:32.777
333813,255268.0,2,,8478.0,,,,CC BY-SA 4.0,"<p>KL divergence upper bounds Kolmogrov Distance and Total variation, meaning that if two distributions <span class=""math-container"">$\mathcal{D}_1, \mathcal{D}_2$</span> have a small KL divergence, then it follows that <span class=""math-container"">$\mathcal{D}_1, \mathcal{D}_2$</span> have a small total variation and subsequently a small Kolmogrov distance (in that order).</p>
<p>Also check out this paper for more information - <a href=""https://math.hmc.edu/su/wp-content/uploads/sites/10/2019/06/ON-CHOOSING-AND-BOUNDING-PROBABILITY.pdf"" rel=""nofollow noreferrer"">On Choosing and Bounding Probability Metrics</a>, by Gibbs and Su.</p>
",2020-12-30 17:53:08.230
333814,255261.0,1,333826.0,,,goodness of fit test to check for normality,<self-study><normal-distribution><chi-squared-test><goodness-of-fit>,CC BY-SA 4.0,"<p>I have task about hearing ability and here is frequency table</p>
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th style=""text-align: center;"">bad ability</th>
<th style=""text-align: center;"">average</th>
<th style=""text-align: center;"">good ability</th>
<th style=""text-align: center;"">total</th>
</tr>
</thead>
<tbody>
<tr>
<td style=""text-align: center;"">19</td>
<td style=""text-align: center;"">64</td>
<td style=""text-align: center;"">17</td>
<td style=""text-align: center;"">100</td>
</tr>
</tbody>
</table>
</div>
<p>It is said that average ability is everything +/- 1sd. This is all data I have. I need to make hypotisses about normal distrubution and do normality distribution test. I am not sure what test?
I tried chi squared:</p>
<ul>
<li>Ho: distribution is normal</li>
<li>Ha: distribution is not normal</li>
</ul>
<p>I know that normal distribution has this characteristic</p>
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th style=""text-align: center;"">left tail</th>
<th style=""text-align: center;"">μ ± 1σ</th>
<th style=""text-align: center;"">right tail</th>
</tr>
</thead>
<tbody>
<tr>
<td style=""text-align: center;"">15.85%</td>
<td style=""text-align: center;"">68.3%</td>
<td style=""text-align: center;"">15.85%</td>
</tr>
</tbody>
</table>
</div>
<p>So I have decided to do chi square test because I can compare observed and expected frequency.</p>
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th></th>
<th>bad ability</th>
<th>average</th>
<th>good ability</th>
<th>total</th>
</tr>
</thead>
<tbody>
<tr>
<td>observed</td>
<td>19</td>
<td>64</td>
<td>17</td>
<td>100</td>
</tr>
<tr>
<td>expected</td>
<td>15.85</td>
<td>68.3</td>
<td>15.85</td>
<td></td>
</tr>
<tr>
<td>(obs-exp)^2/exp</td>
<td>0.626</td>
<td>0.271</td>
<td>0.0834</td>
<td>0.98</td>
</tr>
</tbody>
</table>
</div><p>So I got &#x1D6D8;<sup>2</sup> = 0.98 2<sub>crit, .025</sub> = 7.38 and I don't reject Ho.</p>
<p>But, I am nut sure in df. I have used 3-1 = 2 df and &#x1D6D8;<sup>2</sup> distibution table. Looking great 
<p><a href=""https://www.real-statistics.com/tests-normality-and-symmetry/statistical-tests-normality-symmetry/chi-square-test-for-normality/comment-page-1/#comment-1427900"" rel=""nofollow noreferrer"">Real Statistics in Excel</a></p>
<p>I have seen that maybe I should calculate df = 3-1-2 = 0, but that obviously isn't good result.</p></p>
<p>And I am not sure if should use &#x1D6D8;<sup>2</sup><sub>crit, .05</sub> = 5.99. Maybe this critical value is for one-sided test.</p>
<p>So I am suspicious about my test. And IComments and answers are welcome. Thanks</p>
",2020-12-30 17:56:17.277
